36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:08:52 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230802
Launch Time (UT)                  : 07:19:23
Burst Pressure (hPa)              : 8.75
Integrated O3 to end of data (DU) : 200.77
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : R5010721
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.350
Ozonesonde Instrument             : 1Z36746
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.600
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
    23  819.21    1.891   15.02   83.0    1.6162    0.0197    0.14  130.80    4.23   31.24    0.4300   -1.30000   36.76000    1.880
    24  818.91    1.894   14.98   83.0    1.6162    0.0197    0.14  130.27    4.25   31.24    0.4300   -1.30000   36.76000    1.880
    25  818.54    1.898   14.94   84.0    1.6577    0.0203    0.15  129.78    4.27   31.24    0.4400   -1.30000   36.76000    1.890
    26  818.18    1.902   14.91   84.0    1.6577    0.0203    0.15  129.35    4.29   31.24    0.4400   -1.30000   36.76000    1.890
    27  817.91    1.905   14.88   84.0    1.6577    0.0203    0.16  128.99    4.30   31.24    0.4400   -1.30000   36.76000    1.890
    28  817.66    1.907   14.85   83.0    1.6577    0.0203    0.16  128.72    4.32   31.24    0.4400   -1.30000   36.76000    1.900
    29  817.39    1.910   14.83   83.0    1.6577    0.0203    0.17  128.54    4.33   31.24    0.4400   -1.30000   36.76000    1.900
    30  817.07    1.913   14.80   83.0    1.6991    0.0208    0.17  128.46    4.34   31.24    0.4500   -1.30000   36.76000    1.900
    31  816.69    1.917   14.76   83.0    1.6991    0.0208    0.18  128.51    4.35   31.24    0.4500   -1.30000   36.76000    1.910
    32  816.35    1.921   14.73   83.0    1.7406    0.0213    0.18  128.68    4.35   31.24    0.4600   -1.30000   36.76000    1.910
    33  816.03    1.924   14.70   84.0    1.7406    0.0213    0.19  128.99    4.36   31.24    0.4600   -1.30000   36.76000    1.910
    34  815.62    1.929   14.67   84.0    1.7820    0.0218    0.20  129.45    4.37   31.24    0.4700   -1.30000   36.76000    1.920
    35  815.11    1.934   14.63   85.0    1.7821    0.0219    0.21  130.05    4.37   31.25    0.4700   -1.30000   36.76000    1.920
    36  814.50    1.940   14.58   85.0    1.8235    0.0224    0.22  130.80    4.38   31.25    0.4800   -1.30000   36.76000    1.930
    37  813.96    1.946   14.52   85.0    1.8235    0.0224    0.23  131.70    4.39   31.25    0.4800   -1.30000   36.76000    1.930
    38  813.48    1.951   14.46   85.0    1.8235    0.0224    0.23  132.73    4.40   31.25    0.4800   -1.30000   36.76000    1.940
    39  813.01    1.956   14.40   85.0    1.8236    0.0224    0.24  133.91    4.42   31.26    0.4800   -1.30000   36.76000    1.940
    40  812.59    1.960   14.35   85.0    1.8650    0.0230    0.25  135.21    4.44   31.26    0.4900   -1.30000   36.76000    1.950
    41  812.11    1.965   14.31   85.0    1.8650    0.0230    0.26  136.62    4.47   31.26    0.4900   -1.30000   36.76000    1.950
    42  811.80    1.968   14.27   86.0    1.8651    0.0230    0.26  138.11    4.51   31.27    0.4900   -1.30000   36.76000    1.960
    43  811.47    1.972   14.23   86.0    1.8651    0.0230    0.27  139.66    4.56   31.27    0.4900   -1.30000   36.76000    1.960
    44  811.11    1.975   14.20   87.0    1.8651    0.0230    0.28  141.23    4.62   31.27    0.4900   -1.30000   36.76000    1.960
    45  810.79    1.979   14.17   87.0    1.8651    0.0230    0.28  142.80    4.69   31.27    0.4900   -1.30000   36.76000    1.970
    46  810.33    1.984   14.14   86.0    1.9066    0.0235    0.29  144.34    4.76   31.27    0.5000   -1.30000   36.76000    1.970
    47  809.80    1.989   14.11   86.0    1.9066    0.0235    0.30  145.84    4.85   31.27    0.5000   -1.30000   36.76000    1.980
    48  809.30    1.994   14.07   86.0    1.9066    0.0236    0.31  147.27    4.95   31.27    0.5000   -1.30000   36.76000    1.980
    49  808.90    1.999   14.03   86.0    1.9066    0.0236    0.32  148.63    5.05   31.28    0.5000   -1.30000   36.76000    1.990
    50  808.54    2.002   13.99   86.0    1.9066    0.0236    0.32  149.90    5.16   31.28    0.5000   -1.30000   36.76000    1.990
    51  808.12    2.007   13.96   86.0    1.9066    0.0236    0.33  151.07    5.28   31.28    0.5000   -1.30000   36.76000    2.000
    52  807.70    2.011   13.92   86.0    1.9066    0.0236    0.34  152.13    5.40   31.28    0.5000   -1.30000   36.76000    2.000
    53  807.33    2.015   13.87   87.0    1.9066    0.0236    0.35  153.08    5.52   31.28    0.5000   -1.30000   36.76000    2.000
    54  807.00    2.019   13.83   87.0    1.9481    0.0241    0.35  153.92    5.65   31.29    0.5100   -1.30000   36.76000    2.010
    55  806.63    2.022   13.80   87.0    1.9481    0.0242    0.36  154.65    5.78   31.29    0.5100   -1.30000   36.76000    2.010
    56  806.22    2.027   13.76   87.0    1.9481    0.0242    0.37  155.27    5.90   31.29    0.5100   -1.30000   36.76000    2.020
    57  805.85    2.031   13.73   87.0    1.9481    0.0242    0.38  155.79    6.03   31.29    0.5100   -1.30000   36.76000    2.020
    58  805.48    2.034   13.68   88.0    1.9482    0.0242    0.38  156.22    6.15   31.31    0.5100   -1.30000   36.76000    2.020
    59  805.07    2.039   13.64   88.0    1.9482    0.0242    0.39  156.57    6.27   31.31    0.5100   -1.30000   36.76000    2.030
    60  804.64    2.043   13.60   88.0    1.9897    0.0247    0.40  156.86    6.37   31.31    0.5200   -1.30000   36.76000    2.030
    61  804.21    2.048   13.56   89.0    1.9897    0.0247    0.41  157.10    6.48   31.31    0.5200   -1.30000   36.76000    2.040
    62  803.80    2.052   13.51   89.0    1.9897    0.0248    0.41  157.29    6.57   31.32    0.5200   -1.30000   36.76000    2.040
    63  803.38    2.056   13.47   89.0    1.9897    0.0248    0.42  157.45    6.66   31.32    0.5200   -1.30000   36.76000    2.050
    64  802.92    2.061   13.42   89.0    1.9898    0.0248    0.43  157.58    6.74   31.33    0.5200   -1.30000   36.76000    2.050
    65  802.50    2.066   13.39   89.0    1.9898    0.0248    0.44  157.68    6.81   31.33    0.5200   -1.30000   36.76000    2.050
    66  802.08    2.070   13.35   89.0    1.9898    0.0248    0.45  157.76    6.88   31.33    0.5200   -1.30000   36.76000    2.060
    67  801.63    2.075   13.31   89.0    1.9899    0.0248    0.46  157.82    6.94   31.34    0.5200   -1.30000   36.76000    2.060
    68  801.20    2.079   13.26   89.0    1.9899    0.0248    0.47  157.86    6.99   31.34    0.5200   -1.30000   36.76000    2.070
    69  800.83    2.083   13.21   90.0    1.9899    0.0248    0.47  157.88    7.04   31.34    0.5200   -1.30000   36.76000    2.070
    70  800.46    2.087   13.16   90.0    1.9899    0.0249    0.48  157.87    7.08   31.34    0.5200   -1.30000   36.76000    2.080
    71  800.11    2.091   13.12   90.0    1.9899    0.0249    0.49  157.85    7.12   31.35    0.5200   -1.30000   36.76000    2.080
    72  799.74    2.095   13.08   91.0    1.9899    0.0249    0.49  157.80    7.16   31.35    0.5200   -1.30000   36.76000    2.080
    73  799.29    2.100   13.04   91.0    1.9899    0.0249    0.50  157.73    7.20   31.35    0.5200   -1.30000   36.76000    2.090
    74  798.80    2.105   12.99   91.0    1.9900    0.0249    0.51  157.62    7.23   31.36    0.5200   -1.30000   36.76000    2.090
    75  798.36    2.109   12.95   91.0    1.9900    0.0249    0.52  157.47    7.26   31.36    0.5200   -1.30000   36.76000    2.100
    76  797.94    2.114   12.92   91.0    1.9901    0.0249    0.53  157.27    7.29   31.37    0.5200   -1.30000   36.76000    2.100
    77  797.57    2.118   12.88   91.0    1.9901    0.0250    0.54  157.03    7.33   31.37    0.5200   -1.30000   36.76000    2.110
    78  797.14    2.122   12.85   91.0    1.9901    0.0250    0.55  156.72    7.36   31.37    0.5200   -1.30000   36.76000    2.110
    79  796.68    2.127   12.81   92.0    1.9901    0.0250    0.55  156.35    7.40   31.37    0.5200   -1.30000   36.76000    2.120
    80  796.27    2.132   12.77   92.0    1.9901    0.0250    0.56  155.91    7.44   31.38    0.5200   -1.30000   36.76000    2.120
    81  795.87    2.136   12.72   92.0    1.9901    0.0250    0.57  155.39    7.48   31.38    0.5200   -1.30000   36.76000    2.120
    82  795.48    2.140   12.68   93.0    1.9901    0.0250    0.58  154.79    7.52   31.38    0.5200   -1.30000   36.76000    2.130
    83  795.04    2.145   12.63   93.0    1.9901    0.0250    0.59  154.10    7.57   31.38    0.5200   -1.30000   36.76000    2.130
    84  794.60    2.149   12.58   94.0    1.9902    0.0250    0.60  153.34    7.62   31.39    0.5200   -1.30000   36.76000    2.140
    85  794.17    2.154   12.53   94.0    2.0317    0.0256    0.60  152.50    7.67   31.39    0.5300   -1.30000   36.76000    2.140
    86  793.72    2.158   12.49   94.0    2.0317    0.0256    0.61  151.58    7.72   31.39    0.5300   -1.30000   36.76000    2.150
    87  793.25    2.164   12.47   94.0    2.0317    0.0256    0.62  150.59    7.78   31.39    0.5300   -1.30000   36.76000    2.150
    88  792.81    2.168   12.43   94.0    1.9902    0.0251    0.63  149.55    7.83   31.39    0.5200   -1.30000   36.76000    2.160
    89  792.41    2.172   12.37   95.0    1.9903    0.0251    0.64  148.45    7.89   31.40    0.5200   -1.30000   36.76000    2.160
    90  792.00    2.177   12.32   95.0    1.9903    0.0251    0.65  147.31    7.94   31.40    0.5200   -1.30000   36.76000    2.170
    91  791.58    2.181   12.31   94.0    1.9903    0.0251    0.66  146.14    7.99   31.40    0.5200   -1.30000   36.76000    2.170
    92  791.16    2.186   12.30   93.0    1.9903    0.0252    0.66  144.95    8.04   31.41    0.5200   -1.30000   36.76000    2.170
    93  790.73    2.190   12.29   93.0    1.9904    0.0252    0.67  143.75    8.09   31.41    0.5200   -1.30000   36.76000    2.180
    94  790.26    2.195   12.27   93.0    1.9904    0.0252    0.68  142.55    8.13   31.42    0.5200   -1.30000   36.76000    2.180
    95  789.79    2.200   12.22   94.0    1.9904    0.0252    0.69  141.37    8.17   31.42    0.5200   -1.30000   36.76000    2.190
    96  789.37    2.205   12.16   94.0    1.9904    0.0252    0.70  140.21    8.21   31.42    0.5200   -1.30000   36.76000    2.190
    97  788.93    2.209   12.12   94.0    1.9904    0.0252    0.71  139.10    8.24   31.42    0.5200   -1.30000   36.76000    2.200
    98  788.49    2.214   12.08   95.0    1.9905    0.0252    0.72  138.03    8.26   31.43    0.5200   -1.30000   36.76000    2.200
    99  788.10    2.218   12.03   95.0    1.9905    0.0253    0.73  137.03    8.28   31.43    0.5200   -1.30000   36.76000    2.210
   100  787.74    2.222   11.98   95.0    1.9906    0.0253    0.73  136.11    8.29   31.44    0.5200   -1.30000   36.76000    2.210
   101  787.35    2.226   11.94   96.0    1.9906    0.0253    0.74  135.27    8.29   31.44    0.5200   -1.30000   36.76000    2.220
   102  786.95    2.230   11.93   95.0    1.9906    0.0253    0.75  134.53    8.29   31.44    0.5200   -1.30000   36.76000    2.220
   103  786.54    2.235   11.92   95.0    1.9906    0.0253    0.76  133.90    8.28   31.45    0.5200   -1.30000   36.76000    2.220
   104  786.01    2.240   11.92   94.0    1.9906    0.0253    0.77  133.39    8.26   31.45    0.5200   -1.30000   36.76000    2.230
   105  785.43    2.247   11.93   93.0    1.9906    0.0253    0.78  133.02    8.24   31.45    0.5200   -1.30000   36.76000    2.240
   106  784.97    2.252   11.93   93.0    2.0321    0.0259    0.79  132.77    8.21   31.45    0.5300   -1.30000   36.76000    2.240
   107  784.60    2.256   11.91   93.0    2.0322    0.0259    0.80  132.67    8.17   31.46    0.5300   -1.30000   36.76000    2.250
   108  784.16    2.260   11.86   93.0    2.0322    0.0259    0.80  132.72    8.14   31.46    0.5300   -1.30000   36.76000    2.250
   109  783.70    2.265   11.81   94.0    2.0322    0.0259    0.81  132.92    8.11   31.46    0.5300   -1.30000   36.76000    2.250
   110  783.30    2.270   11.75   94.0    2.0322    0.0259    0.82  133.27    8.07   31.47    0.5300   -1.30000   36.76000    2.260
   111  782.91    2.274   11.71   95.0    2.0322    0.0260    0.83  133.78    8.04   31.48    0.5300   -1.30000   36.76000    2.260
   112  782.54    2.278   11.66   95.0    2.0737    0.0265    0.84  134.42    8.02   31.48    0.5400   -1.30000   36.76000    2.270
   113  782.19    2.281   11.62   95.0    2.0737    0.0265    0.85  135.20    8.01   31.48    0.5400   -1.30000   36.76000    2.270
   114  781.75    2.286   11.58   96.0    2.0323    0.0260    0.85  136.10    8.00   31.49    0.5300   -1.30000   36.76000    2.280
   115  781.22    2.292   11.53   96.0    2.0323    0.0260    0.87  137.11    8.01   31.49    0.5300   -1.30000   36.76000    2.280
   116  780.66    2.298   11.48   96.0    2.0323    0.0260    0.88  138.20    8.03   31.49    0.5300   -1.30000   36.76000    2.290
   117  780.21    2.303   11.43   96.0    2.0323    0.0260    0.89  139.36    8.07   31.49    0.5300   -1.30000   36.76000    2.290
   118  779.88    2.306   11.38   96.0    2.0324    0.0261    0.89  140.56    8.12   31.50    0.5300   -1.30000   36.76000    2.300
   119  779.48    2.310   11.34   97.0    2.0739    0.0266    0.90  141.77    8.19   31.50    0.5400   -1.30000   36.76000    2.300
   120  779.06    2.315   11.29   97.0    2.0739    0.0266    0.91  142.99    8.27   31.50    0.5400   -1.30000   36.76000    2.300
   121  778.62    2.320   11.25   98.0    2.0739    0.0266    0.92  144.17    8.37   31.50    0.5400   -1.30000   36.76000    2.310
   122  778.12    2.325   11.20   98.0    2.0739    0.0267    0.93  145.32    8.48   31.50    0.5400   -1.30000   36.76000    2.310
   123  777.62    2.330   11.15   98.0    2.0739    0.0267    0.94  146.40    8.60   31.50    0.5400   -1.30000   36.76000    2.320
   124  777.10    2.336   11.10   98.0    2.0739    0.0267    0.95  147.42    8.73   31.51    0.5400   -1.30000   36.76000    2.330
   125  776.57    2.342   11.05   98.0    2.0739    0.0267    0.96  148.36    8.86   31.51    0.5400   -1.30000   36.76000    2.330
   126  776.09    2.347   11.00   98.0    2.0739    0.0267    0.97  149.21    8.99   31.51    0.5400   -1.30000   36.76000    2.340
   127  775.62    2.352   10.95   98.0    2.0739    0.0267    0.98  149.98    9.13   31.51    0.5400   -1.30000   36.76000    2.340
   128  775.14    2.357   10.90   98.0    2.0739    0.0268    0.99  150.67    9.26   31.51    0.5400   -1.30000   36.76000    2.350
   129  774.62    2.363   10.85   99.0    2.0739    0.0268    1.00  151.26    9.39   31.51    0.5400   -1.30000   36.75000    2.350
   130  774.13    2.368   10.80   99.0    2.0739    0.0268    1.01  151.77    9.51   31.51    0.5400   -1.30000   36.75000    2.360
   131  773.67    2.373   10.76  100.0    2.0740    0.0268    1.02  152.20    9.63   31.52    0.5400   -1.30000   36.75000    2.360
   132  773.22    2.378   10.75   99.0    2.0740    0.0268    1.03  152.55    9.73   31.52    0.5400   -1.30000   36.75000    2.370
   133  772.79    2.383   10.75   98.0    2.0740    0.0268    1.04  152.82    9.82   31.52    0.5400   -1.30000   36.75000    2.370
   134  772.37    2.387   10.75   98.0    2.0740    0.0269    1.05  153.02    9.90   31.52    0.5400   -1.30000   36.75000    2.380
   135  772.02    2.391   10.74   98.0    2.0740    0.0269    1.06  153.16    9.96   31.52    0.5400   -1.30000   36.75000    2.380
   136  771.72    2.394   10.73   98.0    2.0740    0.0269    1.06  153.24   10.00   31.52    0.5400   -1.30000   36.75000    2.380
   137  771.36    2.398   10.71   98.0    2.0740    0.0269    1.07  153.26   10.02   31.52    0.5400   -1.30000   36.75000    2.390
   138  770.96    2.402   10.68   98.0    2.0740    0.0269    1.08  153.23   10.03   31.52    0.5400   -1.30000   36.75000    2.390
   139  770.58    2.407   10.64   99.0    2.0740    0.0269    1.09  153.16   10.02   31.52    0.5400   -1.30000   36.75000    2.400
   140  770.21    2.411   10.57  100.0    2.0740    0.0269    1.10  153.03   10.00   31.52    0.5400   -1.30000   36.75000    2.400
   141  769.82    2.415   10.50  100.0    2.0740    0.0269    1.11  152.87    9.96   31.52    0.5400   -1.29000   36.75000    2.400
   142  769.43    2.419   10.44  100.0    2.0740    0.0270    1.11  152.66    9.90   31.52    0.5400   -1.29000   36.75000    2.410
   143  769.08    2.423   10.40  100.0    2.0741    0.0270    1.12  152.41    9.83   31.53    0.5400   -1.29000   36.75000    2.410
   144  768.70    2.427   10.39  100.0    2.0741    0.0270    1.13  152.11    9.75   31.53    0.5400   -1.29000   36.75000    2.420
   145  768.25    2.432   10.38  100.0    2.0741    0.0270    1.14  151.78    9.65   31.53    0.5400   -1.29000   36.75000    2.420
   146  767.78    2.437   10.36  100.0    2.0741    0.0270    1.15  151.40    9.55   31.53    0.5400   -1.29000   36.75000    2.430
   147  767.27    2.443   10.33  100.0    2.0741    0.0270    1.16  150.97    9.44   31.53    0.5400   -1.29000   36.75000    2.430
   148  766.71    2.449   10.29  100.0    2.0741    0.0271    1.17  150.50    9.32   31.53    0.5400   -1.29000   36.75000    2.440
   149  766.16    2.455   10.26  100.0    2.0741    0.0271    1.18  149.97    9.19   31.53    0.5400   -1.29000   36.75000    2.440
   150  765.62    2.461   10.22  100.0    2.0742    0.0271    1.19  149.40    9.06   31.54    0.5400   -1.29000   36.75000    2.450
   151  765.08    2.466   10.19  100.0    2.0742    0.0271    1.21  148.78    8.92   31.54    0.5400   -1.29000   36.75000    2.460
   152  764.54    2.472   10.15  100.0    2.0742    0.0271    1.22  148.11    8.79   31.54    0.5400   -1.29000   36.75000    2.460
   153  763.96    2.479   10.12  100.0    2.0742    0.0272    1.23  147.40    8.65   31.54    0.5400   -1.29000   36.75000    2.470
   154  763.35    2.485   10.09  100.0    2.0742    0.0272    1.24  146.64    8.51   31.54    0.5400   -1.29000   36.75000    2.470
   155  762.82    2.491   10.06  100.0    2.0742    0.0272    1.25  145.85    8.38   31.54    0.5400   -1.29000   36.75000    2.480
   156  762.34    2.496   10.03  100.0    2.0742    0.0272    1.27  145.02    8.25   31.54    0.5400   -1.29000   36.75000    2.490
   157  761.94    2.501   10.00  100.0    2.0741    0.0272    1.27  144.15    8.13   31.53    0.5400   -1.29000   36.75000    2.490
   158  761.57    2.505    9.97  100.0    2.1156    0.0278    1.28  143.26    8.02   31.53    0.5500   -1.29000   36.75000    2.490
   159  761.19    2.509    9.95  100.0    2.1156    0.0278    1.29  142.34    7.92   31.53    0.5500   -1.29000   36.75000    2.500
   160  760.77    2.513    9.92  100.0    2.1156    0.0278    1.30  141.40    7.82   31.53    0.5500   -1.29000   36.75000    2.500
   161  760.32    2.519    9.89  100.0    2.1156    0.0278    1.31  140.46    7.74   31.54    0.5500   -1.29000   36.75000    2.510
   162  759.97    2.522    9.87  100.0    2.1155    0.0278    1.32  139.50    7.67   31.53    0.5500   -1.29000   36.75000    2.510
   163  759.64    2.526    9.85  100.0    2.1155    0.0278    1.32  138.55    7.62   31.53    0.5500   -1.29000   36.75000    2.520
   164  759.29    2.530    9.82  100.0    2.1155    0.0279    1.33  137.62    7.58   31.53    0.5500   -1.29000   36.75000    2.520
   165  758.91    2.534    9.80  100.0    2.1155    0.0279    1.34  136.71    7.56   31.52    0.5500   -1.29000   36.75000    2.520
   166  758.51    2.538    9.78  100.0    2.1155    0.0279    1.35  135.85    7.55   31.52    0.5500   -1.29000   36.75000    2.530
   167  758.15    2.542    9.77  100.0    2.1154    0.0279    1.36  135.02    7.56   31.51    0.5500   -1.29000   36.75000    2.530
   168  757.84    2.546    9.75  100.0    2.1154    0.0279    1.36  134.26    7.59   31.51    0.5500   -1.29000   36.75000    2.530
   169  757.54    2.549    9.73  100.0    2.1154    0.0279    1.37  133.56    7.63   31.51    0.5500   -1.29000   36.75000    2.540
   170  757.23    2.552    9.71  100.0    2.1154    0.0279    1.38  132.93    7.69   31.51    0.5500   -1.29000   36.75000    2.540
   171  756.90    2.556    9.68  100.0    2.1153    0.0279    1.38  132.38    7.77   31.50    0.5500   -1.29000   36.75000    2.550
   172  756.57    2.560    9.65  100.0    2.1153    0.0280    1.39  131.90    7.87   31.50    0.5500   -1.29000   36.75000    2.550
   173  756.22    2.563    9.62  100.0    2.1568    0.0285    1.40  131.49    7.98   31.50    0.5600   -1.29000   36.75000    2.550
   174  755.82    2.568    9.60  100.0    2.1568    0.0285    1.41  131.15    8.10   31.50    0.5600   -1.29000   36.75000    2.560
   175  755.36    2.573    9.60  100.0    2.1568    0.0286    1.42  130.88    8.23   31.50    0.5600   -1.29000   36.75000    2.560
   176  754.89    2.578    9.60  100.0    2.1568    0.0286    1.43  130.68    8.38   31.50    0.5600   -1.29000   36.75000    2.570
   177  754.44    2.583    9.59  100.0    2.1568    0.0286    1.44  130.54    8.54   31.50    0.5600   -1.29000   36.75000    2.570
   178  753.96    2.588    9.56  100.0    2.1569    0.0286    1.45  130.46    8.71   31.51    0.5600   -1.29000   36.75000    2.580
   179  753.47    2.594    9.51  100.0    2.1569    0.0286    1.46  130.43    8.89   31.51    0.5600   -1.29000   36.75000    2.580
   180  752.94    2.600    9.46  100.0    2.1569    0.0286    1.47  130.45    9.07   31.51    0.5600   -1.29000   36.75000    2.590
   181  752.43    2.605    9.43  100.0    2.1569    0.0287    1.49  130.52    9.26   31.51    0.5600   -1.29000   36.75000    2.590
   182  752.00    2.610    9.40  100.0    2.1570    0.0287    1.50  130.62    9.45   31.52    0.5600   -1.29000   36.75000    2.600
   183  751.60    2.615    9.37  100.0    2.1570    0.0287    1.50  130.77    9.64   31.52    0.5600   -1.29000   36.75000    2.600
   184  751.18    2.619    9.34  100.0    2.1570    0.0287    1.51  130.94    9.83   31.52    0.5600   -1.29000   36.75000    2.610
   185  750.84    2.623    9.31  100.0    2.1570    0.0287    1.52  131.14   10.01   31.52    0.5600   -1.29000   36.75000    2.610
   186  750.53    2.626    9.29  100.0    2.1570    0.0287    1.53  131.37   10.19   31.53    0.5600   -1.29000   36.75000    2.620
   187  750.21    2.630    9.27  100.0    2.1985    0.0293    1.54  131.62   10.35   31.53    0.5700   -1.29000   36.75000    2.620
   188  749.95    2.633    9.24  100.0    2.1985    0.0293    1.54  131.89   10.51   31.53    0.5700   -1.29000   36.75000    2.620
   189  749.69    2.636    9.22  100.0    2.1985    0.0293    1.55  132.19   10.65   31.53    0.5700   -1.29000   36.75000    2.630
