36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:08:07 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230301
Launch Time (UT)                  : 07:34:29
Burst Pressure (hPa)              : 28.08
Integrated O3 to end of data (DU) : 102.50
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : P5040224
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.850
Ozonesonde Instrument             : 1Z37061
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 30.900
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
    93  785.26    2.239   16.16   76.0    2.8252    0.0360    1.13   77.46    3.88   34.40    0.7300   -1.30000   36.76000    2.230
    94  784.69    2.246   16.11   76.0    2.8253    0.0360    1.14   78.97    3.98   34.41    0.7300   -1.30000   36.76000    2.230
    95  784.15    2.251   16.04   76.0    2.8663    0.0366    1.16   80.45    4.07   34.41    0.7400   -1.30000   36.76000    2.240
    96  783.63    2.257   15.97   76.0    2.8663    0.0366    1.17   81.89    4.15   34.41    0.7400   -1.30000   36.76000    2.250
    97  783.13    2.263   15.88   77.0    2.8663    0.0366    1.19   83.29    4.22   34.41    0.7400   -1.30000   36.76000    2.250
    98  782.63    2.268   15.79   77.0    2.8663    0.0366    1.20   84.65    4.29   34.42    0.7400   -1.30000   36.76000    2.260
    99  782.08    2.274   15.71   78.0    2.8663    0.0366    1.22   85.97    4.35   34.42    0.7400   -1.30000   36.76000    2.260
   100  781.50    2.280   15.66   78.0    2.8663    0.0367    1.24   87.23    4.40   34.42    0.7400   -1.30000   36.76000    2.270
   101  780.97    2.286   15.62   78.0    2.8664    0.0367    1.25   88.44    4.45   34.43    0.7400   -1.30000   36.76000    2.280
   102  780.42    2.292   15.58   78.0    2.8664    0.0367    1.27   89.60    4.49   34.43    0.7400   -1.30000   36.76000    2.280
   103  779.81    2.299   15.55   79.0    2.8664    0.0368    1.28   90.70    4.52   34.43    0.7400   -1.30000   36.76000    2.290
   104  779.23    2.305   15.51   79.0    2.8254    0.0363    1.30   91.75    4.54   34.43    0.7300   -1.30000   36.76000    2.290
   105  778.71    2.311   15.43   79.0    2.8255    0.0363    1.32   92.73    4.55   34.44    0.7300   -1.30000   36.76000    2.300
   106  778.17    2.316   15.33   80.0    2.8255    0.0363    1.33   93.65    4.56   34.44    0.7300   -1.30000   36.76000    2.310
   107  777.56    2.323   15.24   80.0    2.8255    0.0363    1.35   94.50    4.55   34.44    0.7300   -1.30000   36.76000    2.310
   108  776.83    2.331   15.16   81.0    2.8255    0.0364    1.37   95.27    4.54   34.44    0.7300   -1.30000   36.76000    2.320
   109  776.07    2.339   15.12   81.0    2.8256    0.0364    1.39   95.96    4.53   34.45    0.7300   -1.30000   36.76000    2.330
   110  775.35    2.347   15.13   81.0    2.8256    0.0364    1.41   96.56    4.50   34.45    0.7300   -1.30000   36.76000    2.340
   111  774.63    2.355   15.13   80.0    2.8256    0.0365    1.43   97.06    4.47   34.45    0.7300   -1.30000   36.76000    2.340
   112  774.00    2.362   15.07   80.0    2.7848    0.0360    1.45   97.46    4.43   34.46    0.7200   -1.30000   36.76000    2.350
   113  773.46    2.368   14.96   80.0    2.7848    0.0360    1.47   97.74    4.39   34.46    0.7200   -1.30000   36.76000    2.360
   114  772.86    2.375   14.84   81.0    2.7848    0.0360    1.48   97.91    4.33   34.46    0.7200   -1.30000   36.76000    2.360
   115  772.22    2.382   14.75   82.0    2.7849    0.0361    1.50   97.95    4.28   34.47    0.7200   -1.30000   36.76000    2.370
   116  771.59    2.389   14.67   83.0    2.7849    0.0361    1.52   97.88    4.22   34.47    0.7200   -1.30000   36.76000    2.380
   117  770.90    2.396   14.61   83.0    2.8258    0.0367    1.54   97.69    4.17   34.47    0.7300   -1.30000   36.76000    2.390
   118  770.15    2.405   14.56   84.0    2.8259    0.0367    1.56   97.39    4.11   34.48    0.7300   -1.30000   36.76000    2.390
   119  769.40    2.413   14.51   84.0    2.8259    0.0367    1.58   97.00    4.05   34.48    0.7300   -1.30000   36.76000    2.400
   120  768.64    2.421   14.45   84.0    2.8259    0.0368    1.61   96.52    4.00   34.48    0.7300   -1.30000   36.76000    2.410
   121  767.85    2.430   14.38   84.0    2.8260    0.0368    1.63   95.98    3.94   34.49    0.7300   -1.30000   36.76000    2.420
   122  767.02    2.439   14.30   84.0    2.8260    0.0368    1.65   95.36    3.90   34.49    0.7300   -1.30000   36.76000    2.430
   123  766.21    2.448   14.23   84.0    2.8261    0.0369    1.68   94.67    3.85   34.50    0.7300   -1.30000   36.76000    2.440
   124  765.41    2.457   14.17   85.0    2.8261    0.0369    1.70   93.93    3.81   34.50    0.7300   -1.30000   36.76000    2.450
   125  764.60    2.466   14.12   85.0    2.7852    0.0364    1.72   93.11    3.78   34.50    0.7200   -1.30000   36.76000    2.460
   126  763.82    2.474   14.03   85.0    2.7852    0.0365    1.74   92.25    3.75   34.50    0.7200   -1.30000   36.76000    2.460
   127  763.07    2.483   13.94   86.0    2.7852    0.0365    1.77   91.34    3.73   34.50    0.7200   -1.30000   36.76000    2.470
   128  762.33    2.491   13.84   86.0    2.7853    0.0365    1.79   90.41    3.72   34.51    0.7200   -1.30000   36.76000    2.480
   129  761.55    2.500   13.75   86.0    2.7853    0.0366    1.81   89.47    3.72   34.51    0.7200   -1.30000   36.76000    2.490
   130  760.76    2.508   13.67   87.0    2.7853    0.0366    1.83   88.52    3.72   34.52    0.7200   -1.30000   36.76000    2.500
   131  760.01    2.517   13.60   87.0    2.7853    0.0366    1.85   87.58    3.73   34.52    0.7200   -1.30000   36.76000    2.510
   132  759.28    2.525   13.54   87.0    2.7854    0.0367    1.88   86.64    3.75   34.53    0.7200   -1.30000   36.76000    2.510
   133  758.61    2.532   13.50   88.0    2.7854    0.0367    1.90   85.69    3.78   34.53    0.7200   -1.30000   36.76000    2.520
   134  757.98    2.539   13.48   88.0    2.7854    0.0367    1.91   84.73    3.81   34.53    0.7200   -1.30000   36.76000    2.530
   135  757.34    2.546   13.45   88.0    2.7854    0.0368    1.93   83.72    3.84   34.53    0.7200   -1.30000   36.76000    2.540
   136  756.74    2.553   13.43   89.0    2.7854    0.0368    1.95   82.67    3.89   34.53    0.7200   -1.30000   36.76000    2.540
   137  756.09    2.560   13.40   89.0    2.7854    0.0368    1.97   81.55    3.94   34.53    0.7200   -1.30000   36.76000    2.550
   138  755.39    2.568   13.33   89.0    2.7854    0.0369    1.99   80.37    3.99   34.53    0.7200   -1.30000   36.76000    2.560
   139  754.72    2.576   13.20   89.0    2.7854    0.0369    2.01   79.12    4.05   34.53    0.7200   -1.30000   36.76000    2.570
   140  754.13    2.582   13.08   90.0    2.7854    0.0369    2.03   77.80    4.11   34.53    0.7200   -1.30000   36.76000    2.570
   141  753.60    2.588   13.02   90.0    2.7855    0.0370    2.04   76.41    4.19   34.54    0.7200   -1.30000   36.76000    2.580
   142  753.08    2.594   12.96   90.0    2.7855    0.0370    2.06   74.95    4.26   34.54    0.7200   -1.30000   36.76000    2.580
   143  752.56    2.600   12.91   91.0    2.7855    0.0370    2.07   73.41    4.34   34.54    0.7200   -1.30000   36.76000    2.590
   144  752.05    2.606   12.93   91.0    2.7855    0.0370    2.09   71.80    4.42   34.54    0.7200   -1.30000   36.76000    2.600
   145  751.54    2.611   12.96   90.0    2.7855    0.0371    2.10   70.10    4.51   34.54    0.7200   -1.30000   36.76000    2.600
   146  751.02    2.617   12.97   90.0    2.7855    0.0371    2.12   68.32    4.60   34.54    0.7200   -1.30000   36.76000    2.610
   147  750.42    2.624   12.95   90.0    2.7446    0.0366    2.13   66.48    4.70   34.54    0.7100   -1.30000   36.76000    2.610
   148  749.89    2.630   12.91   90.0    2.7446    0.0366    2.15   64.60    4.81   34.55    0.7100   -1.30000   36.76000    2.620
   149  749.39    2.635   12.85   90.0    2.7447    0.0366    2.16   62.69    4.92   34.55    0.7100   -1.30000   36.76000    2.620
   150  748.96    2.640   12.80   91.0    2.7856    0.0372    2.18   60.79    5.04   34.55    0.7200   -1.30000   36.76000    2.630
   151  748.45    2.646   12.76   91.0    2.7856    0.0372    2.19   58.91    5.16   34.55    0.7200   -1.30000   36.76000    2.640
   152  747.89    2.652   12.69   92.0    2.7857    0.0372    2.21   57.08    5.29   34.56    0.7200   -1.30000   36.75000    2.640
   153  747.38    2.658   12.58   92.0    2.7857    0.0373    2.22   55.30    5.42   34.56    0.7200   -1.30000   36.75000    2.650
   154  746.83    2.664   12.45   93.0    2.7858    0.0373    2.24   53.57    5.56   34.57    0.7200   -1.30000   36.75000    2.650
   155  746.22    2.671   12.28   94.0    2.7858    0.0373    2.26   51.90    5.69   34.57    0.7200   -1.30000   36.75000    2.660
   156  745.57    2.678   12.12   94.0    2.7858    0.0374    2.28   50.30    5.82   34.57    0.7200   -1.30000   36.75000    2.670
   157  744.93    2.686   12.06   95.0    2.7859    0.0374    2.30   48.78    5.95   34.58    0.7200   -1.30000   36.75000    2.680
   158  744.35    2.692   12.00   95.0    2.7859    0.0374    2.31   47.33    6.08   34.58    0.7200   -1.30000   36.75000    2.680
   159  743.77    2.699   11.90   94.0    2.7860    0.0375    2.33   45.96    6.20   34.59    0.7200   -1.30000   36.75000    2.690
   160  743.19    2.705   11.87   95.0    2.7450    0.0369    2.35   44.69    6.32   34.59    0.7100   -1.30000   36.75000    2.700
   161  742.63    2.712   11.85   94.0    2.7450    0.0370    2.36   43.50    6.42   34.59    0.7100   -1.30000   36.75000    2.700
   162  742.09    2.718   11.81   94.0    2.7450    0.0370    2.38   42.42    6.52   34.59    0.7100   -1.30000   36.75000    2.710
   163  741.54    2.724   11.75   93.0    2.7450    0.0370    2.39   41.42    6.61   34.59    0.7100   -1.30000   36.75000    2.710
   164  740.97    2.730   11.70   90.0    2.7450    0.0370    2.41   40.51    6.68   34.59    0.7100   -1.30000   36.75000    2.720
   165  740.44    2.736   11.72   86.0    2.7450    0.0371    2.43   39.67    6.74   34.59    0.7100   -1.30000   36.75000    2.730
   166  739.95    2.742   11.86   82.0    2.7450    0.0371    2.44   38.90    6.79   34.59    0.7100   -1.30000   36.75000    2.730
   167  739.49    2.747   11.99   79.0    2.7450    0.0371    2.45   38.19    6.82   34.59    0.7100   -1.30000   36.75000    2.740
   168  739.04    2.752   12.08   77.0    2.7451    0.0371    2.47   37.53    6.84   34.60    0.7100   -1.30000   36.75000    2.740
   169  738.59    2.757   12.17   74.0    2.7451    0.0372    2.48   36.92    6.85   34.60    0.7100   -1.31000   36.75000    2.750
   170  738.12    2.763   12.28   70.0    2.7041    0.0366    2.49   36.37    6.84   34.60    0.7000   -1.31000   36.75000    2.750
   171  737.66    2.768   12.37   68.0    2.7041    0.0367    2.51   35.86    6.83   34.60    0.7000   -1.31000   36.75000    2.760
   172  737.24    2.773   12.38   68.0    2.7041    0.0367    2.52   35.40    6.81   34.60    0.7000   -1.31000   36.75000    2.760
   173  736.84    2.777   12.34   69.0    2.7041    0.0367    2.53   34.99    6.78   34.60    0.7000   -1.31000   36.75000    2.770
   174  736.44    2.782   12.30   69.0    2.7041    0.0367    2.54   34.63    6.74   34.60    0.7000   -1.31000   36.75000    2.770
   175  736.07    2.786   12.27   68.0    2.7041    0.0367    2.55   34.31    6.69   34.60    0.7000   -1.31000   36.75000    2.780
   176  735.65    2.791   12.30   66.0    2.7041    0.0368    2.57   34.03    6.64   34.60    0.7000   -1.31000   36.75000    2.780
   177  735.11    2.797   12.39   63.0    2.7041    0.0368    2.58   33.78    6.59   34.60    0.7000   -1.31000   36.75000    2.790
   178  734.57    2.803   12.48   61.0    2.7041    0.0368    2.60   33.55    6.53   34.60    0.7000   -1.31000   36.75000    2.790
   179  734.13    2.808   12.53   60.0    2.7042    0.0368    2.61   33.34    6.47   34.61    0.7000   -1.31000   36.75000    2.800
   180  733.70    2.813   12.56   59.0    2.7042    0.0369    2.62   33.13    6.41   34.61    0.7000   -1.31000   36.75000    2.800
   181  733.28    2.818   12.58   59.0    2.7042    0.0369    2.64   32.94    6.35   34.61    0.7000   -1.31000   36.75000    2.810
   182  732.86    2.823   12.58   59.0    2.7042    0.0369    2.65   32.76    6.30   34.61    0.7000   -1.31000   36.75000    2.810
   183  732.46    2.827   12.56   59.0    2.7043    0.0369    2.66   32.61    6.25   34.62    0.7000   -1.31000   36.75000    2.820
   184  732.11    2.831   12.53   59.0    2.7043    0.0369    2.67   32.47    6.21   34.62    0.7000   -1.31000   36.75000    2.820
   185  731.78    2.835   12.49   59.0    2.7044    0.0370    2.68   32.37    6.18   34.63    0.7000   -1.31000   36.75000    2.830
   186  731.42    2.839   12.46   59.0    2.7044    0.0370    2.69   32.28    6.15   34.63    0.7000   -1.31000   36.75000    2.830
   187  731.08    2.843   12.44   59.0    2.7044    0.0370    2.70   32.21    6.12   34.63    0.7000   -1.31000   36.75000    2.830
   188  730.73    2.847   12.43   59.0    2.7454    0.0376    2.71   32.14    6.10   34.64    0.7100   -1.31000   36.75000    2.840
   189  730.36    2.852   12.43   59.0    2.7454    0.0376    2.72   32.08    6.09   34.64    0.7100   -1.31000   36.75000    2.840
