36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Mon Jun  5 11:13:35 2023
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20211124
Launch Time (UT)                  : 07:35:42
Burst Pressure (hPa)              : 13.08
Integrated O3 to end of data (DU) : 169.47
Radiosonde                        : Vaisala RS92
Radiosonde Serial Number          : P5030150
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.450
Ozonesonde Instrument             : 1Z36886
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3.0
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.700
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
    36  807.09    1.971   20.14   64.0    3.1547    0.0391    0.51   60.47    2.53   35.64    0.7880   -1.30227   36.75848    1.960
    37  806.67    1.976   20.12   64.0    3.1483    0.0390    0.52   61.76    2.54   35.63    0.7865   -1.30227   36.75848    1.965
    38  806.18    1.981   20.11   63.0    3.1546    0.0391    0.54   63.07    2.54   35.63    0.7880   -1.30227   36.75850    1.970
    39  805.70    1.986   20.09   63.0    3.1546    0.0392    0.55   64.38    2.53   35.64    0.7880   -1.30229   36.75852    1.975
    40  805.26    1.991   20.07   63.0    3.1483    0.0391    0.57   65.68    2.52   35.64    0.7865   -1.30233   36.75853    1.980
    41  804.83    1.995   20.04   63.0    3.1474    0.0391    0.58   66.95    2.51   35.64    0.7863   -1.30237   36.75853    1.985
    42  804.39    2.000   20.00   63.0    3.1474    0.0391    0.59   68.18    2.49   35.64    0.7863   -1.30240   36.75850    1.989
    43  803.98    2.005   19.96   63.0    3.1492    0.0392    0.61   69.38    2.47   35.64    0.7867   -1.30243   36.75845    1.993
    44  803.65    2.008   19.91   64.0    3.1509    0.0392    0.62   70.55    2.44   35.65    0.7871   -1.30244   36.75839    1.997
    45  803.37    2.011   19.83   64.0    3.1509    0.0392    0.62   71.68    2.42   35.65    0.7871   -1.30245   36.75831    2.001
    46  802.96    2.016   19.77   65.0    3.1509    0.0392    0.64   72.77    2.38   35.65    0.7871   -1.30244   36.75825    2.005
    47  802.46    2.021   19.74   64.0    3.1568    0.0393    0.65   73.78    2.35   35.65    0.7885   -1.30242   36.75819    2.010
    48  801.93    2.027   19.74   64.0    3.1631    0.0394    0.67   74.68    2.32   35.65    0.7900   -1.30240   36.75815    2.016
    49  801.42    2.032   19.72   64.0    3.1636    0.0395    0.68   75.47    2.28   35.65    0.7901   -1.30239   36.75814    2.021
    50  800.96    2.037   19.68   63.0    3.1636    0.0395    0.70   76.14    2.24   35.65    0.7901   -1.30238   36.75816    2.026
    51  800.57    2.041   19.64   64.0    3.1636    0.0395    0.71   76.69    2.20   35.65    0.7901   -1.30237   36.75818    2.030
    52  800.21    2.045   19.60   64.0    3.1636    0.0395    0.72   77.16    2.16   35.65    0.7901   -1.30236   36.75822    2.035
    53  799.79    2.050   19.55   65.0    3.1636    0.0396    0.74   77.56    2.12   35.65    0.7901   -1.30236   36.75825    2.039
    54  799.31    2.055   19.51   65.0    3.1577    0.0395    0.75   77.91    2.08   35.65    0.7887   -1.30235   36.75826    2.044
    55  798.84    2.060   19.44   66.0    3.1417    0.0393    0.77   78.21    2.05   35.65    0.7849   -1.30235   36.75826    2.049
    56  798.49    2.064   19.37   66.0    3.1324    0.0392    0.78   78.48    2.01   35.65    0.7827   -1.30237   36.75824    2.053
    57  798.23    2.066   19.33   66.0    3.1172    0.0391    0.78   78.71    1.98   35.65    0.7791   -1.30239   36.75819    2.056
    58  798.01    2.069   19.33   65.0    3.1151    0.0390    0.79   78.90    1.95   35.65    0.7786   -1.30243   36.75814    2.058
    59  797.76    2.072   19.33   64.0    3.1152    0.0390    0.80   79.06    1.92   35.66    0.7786   -1.30246   36.75807    2.061
    60  797.46    2.075   19.32   64.0    3.1152    0.0391    0.81   79.20    1.90   35.66    0.7786   -1.30249   36.75801    2.064
    61  797.15    2.078   19.31   64.0    3.1152    0.0391    0.82   79.34    1.87   35.66    0.7786   -1.30251   36.75795    2.067
    62  796.88    2.081   19.32   63.0    3.1157    0.0391    0.83   79.50    1.85   35.67    0.7787   -1.30252   36.75790    2.070
    63  796.63    2.084   19.36   62.0    3.1157    0.0391    0.83   79.68    1.84   35.67    0.7787   -1.30251   36.75786    2.073
    64  796.34    2.087   19.36   62.0    3.1170    0.0391    0.84   79.89    1.83   35.67    0.7790   -1.30249   36.75784    2.076
    65  796.01    2.091   19.33   62.0    3.1208    0.0392    0.85   80.11    1.82   35.67    0.7799   -1.30247   36.75784    2.080
    66  795.73    2.094   19.28   62.0    3.1220    0.0392    0.86   80.32    1.81   35.67    0.7802   -1.30245   36.75784    2.082
    67  795.51    2.096   19.23   63.0    3.1220    0.0392    0.87   80.50    1.81   35.67    0.7802   -1.30245   36.75785    2.085
    68  795.28    2.099   19.17   64.0    3.1220    0.0393    0.88   80.62    1.82   35.67    0.7802   -1.30246   36.75786    2.088
    69  794.95    2.102   19.11   64.0    3.1220    0.0393    0.89   80.64    1.83   35.67    0.7802   -1.30248   36.75787    2.091
    70  794.61    2.106   19.08   64.0    3.1191    0.0393    0.90   80.54    1.83   35.67    0.7795   -1.30252   36.75787    2.095
    71  794.32    2.109   19.05   65.0    3.1208    0.0393    0.90   80.27    1.85   35.67    0.7799   -1.30256   36.75786    2.098
    72  794.07    2.112   19.00   66.0    3.1262    0.0394    0.91   79.80    1.86   35.66    0.7812   -1.30260   36.75784    2.101
    73  793.78    2.115   18.95   67.0    3.1279    0.0394    0.92   79.08    1.88   35.66    0.7816   -1.30265   36.75782    2.104
    74  793.40    2.119   18.92   67.0    3.1266    0.0394    0.93   78.10    1.90   35.66    0.7813   -1.30269   36.75779    2.108
    75  792.96    2.124   18.89   67.0    3.1231    0.0394    0.95   76.84    1.92   35.65    0.7805   -1.30272   36.75775    2.113
    76  792.52    2.128   18.86   66.0    3.1209    0.0394    0.96   75.33    1.94   35.64    0.7800   -1.30275   36.75771    2.118
    77  792.09    2.133   18.83   66.0    3.1188    0.0394    0.97   73.58    1.97   35.64    0.7795   -1.30275   36.75767    2.123
    78  791.64    2.138   18.82   65.0    3.1175    0.0394    0.99   71.64    2.01   35.64    0.7792   -1.30274   36.75761    2.127
    79  791.28    2.142   18.78   65.0    3.1142    0.0394    1.00   69.54    2.05   35.64    0.7784   -1.30272   36.75757    2.131
    80  791.07    2.144   18.71   66.0    3.1049    0.0392    1.01   67.33    2.10   35.64    0.7762   -1.30269   36.75752    2.133
    81  790.95    2.145   18.63   67.0    3.1011    0.0392    1.01   65.03    2.15   35.64    0.7753   -1.30266   36.75749    2.135
    82  790.75    2.148   18.55   68.0    3.1012    0.0392    1.02   62.68    2.21   35.65    0.7753   -1.30262   36.75746    2.137
    83  790.51    2.150   18.49   69.0    3.1012    0.0392    1.02   60.33    2.27   35.65    0.7753   -1.30260   36.75744    2.139
    84  790.20    2.154   18.46   69.0    3.1012    0.0392    1.03   58.00    2.34   35.65    0.7753   -1.30258   36.75742    2.143
    85  789.80    2.158   18.44   70.0    3.1202    0.0395    1.05   55.73    2.42   35.65    0.7798   -1.30257   36.75740    2.147
    86  789.35    2.163   18.40   71.0    3.1354    0.0397    1.06   53.57    2.50   35.65    0.7834   -1.30257   36.75739    2.152
    87  788.90    2.168   18.33   71.0    3.1354    0.0397    1.07   51.55    2.59   35.65    0.7834   -1.30258   36.75738    2.157
    88  788.46    2.173   18.26   71.0    3.1354    0.0398    1.09   49.70    2.67   35.66    0.7834   -1.30260   36.75737    2.162
    89  788.03    2.177   18.22   71.0    3.1355    0.0398    1.10   48.07    2.76   35.66    0.7834   -1.30263   36.75736    2.166
    90  787.66    2.181   18.19   71.0    3.1402    0.0399    1.11   46.65    2.84   35.67    0.7845   -1.30268   36.75735    2.170
    91  787.30    2.185   18.13   71.0    3.1390    0.0399    1.12   45.44    2.92   35.67    0.7842   -1.30273   36.75733    2.174
    92  786.90    2.190   18.07   71.0    3.1331    0.0398    1.14   44.41    3.00   35.68    0.7828   -1.30280   36.75731    2.179
    93  786.48    2.194   18.01   72.0    3.1306    0.0398    1.15   43.57    3.08   35.68    0.7822   -1.30286   36.75729    2.183
    94  786.04    2.199   17.97   72.0    3.1235    0.0397    1.16   42.87    3.15   35.69    0.7805   -1.30292   36.75726    2.188
    95  785.61    2.204   17.93   72.0    3.1151    0.0397    1.18   42.33    3.21   35.69    0.7785   -1.30297   36.75724    2.193
    96  785.19    2.208   17.88   73.0    3.1130    0.0396    1.19   41.91    3.27   35.69    0.7780   -1.30302   36.75722    2.197
    97  784.84    2.212   17.84   73.0    3.1151    0.0397    1.20   41.63    3.32   35.69    0.7785   -1.30306   36.75720    2.201
    98  784.52    2.216   17.80   72.0    3.1223    0.0398    1.21   41.46    3.36   35.69    0.7802   -1.30310   36.75720    2.205
    99  784.18    2.219   17.77   72.0    3.1282    0.0399    1.22   41.41    3.40   35.70    0.7816   -1.30314   36.75720    2.208
   100  783.81    2.223   17.76   72.0    3.1249    0.0399    1.23   41.45    3.42   35.70    0.7808   -1.30317   36.75721    2.213
   101  783.39    2.228   17.76   71.0    3.1157    0.0398    1.25   41.57    3.44   35.71    0.7786   -1.30320   36.75722    2.217
   102  782.93    2.233   17.76   71.0    3.1098    0.0397    1.26   41.72    3.45   35.72    0.7772   -1.30322   36.75722    2.222
   103  782.44    2.238   17.75   71.0    3.1128    0.0398    1.28   41.89    3.45   35.72    0.7779   -1.30323   36.75720    2.227
   104  781.99    2.243   17.70   72.0    3.1179    0.0399    1.29   42.07    3.45   35.72    0.7791   -1.30324   36.75716    2.232
   105  781.61    2.247   17.63   73.0    3.1242    0.0400    1.30   42.23    3.44   35.72    0.7806   -1.30324   36.75711    2.237
   106  781.27    2.251   17.56   73.0    3.1284    0.0400    1.31   42.37    3.43   35.72    0.7816   -1.30324   36.75705    2.241
   107  780.91    2.255   17.50   74.0    3.1259    0.0400    1.32   42.48    3.42   35.72    0.7810   -1.30323   36.75699    2.244
   108  780.54    2.259   17.48   73.0    3.1170    0.0399    1.34   42.55    3.39   35.72    0.7789   -1.30322   36.75695    2.248
   109  780.22    2.263   17.46   73.0    3.1103    0.0399    1.35   42.58    3.37   35.72    0.7773   -1.30321   36.75691    2.252
   110  779.91    2.266   17.43   74.0    3.1103    0.0399    1.36   42.53    3.34   35.72    0.7773   -1.30320   36.75689    2.255
   111  779.57    2.270   17.41   74.0    3.1204    0.0400    1.37   42.42    3.31   35.72    0.7797   -1.30320   36.75686    2.259
   112  779.20    2.274   17.38   74.0    3.1386    0.0403    1.38   42.24    3.27   35.72    0.7840   -1.30321   36.75683    2.263
   113  778.83    2.278   17.34   75.0    3.1386    0.0403    1.39   41.98    3.24   35.72    0.7840   -1.30324   36.75680    2.267
   114  778.44    2.282   17.28   75.0    3.1369    0.0403    1.40   41.66    3.19   35.72    0.7836   -1.30328   36.75677    2.271
   115  778.04    2.287   17.22   75.0    3.1335    0.0403    1.42   41.29    3.15   35.72    0.7828   -1.30333   36.75674    2.276
   116  777.65    2.291   17.15   75.0    3.1335    0.0403    1.43   40.86    3.11   35.72    0.7828   -1.30338   36.75672    2.280
   117  777.32    2.295   17.11   75.0    3.1335    0.0403    1.44   40.41    3.06   35.72    0.7828   -1.30344   36.75671    2.284
   118  777.01    2.298   17.09   75.0    3.1259    0.0402    1.45   39.93    3.01   35.72    0.7810   -1.30348   36.75671    2.287
   119  776.66    2.302   17.07   75.0    3.1095    0.0400    1.46   39.46    2.96   35.72    0.7771   -1.30352   36.75671    2.291
   120  776.27    2.306   17.04   75.0    3.1086    0.0400    1.47   39.02    2.90   35.72    0.7769   -1.30354   36.75672    2.295
   121  775.90    2.310   17.01   75.0    3.1086    0.0401    1.48   38.62    2.85   35.72    0.7769   -1.30355   36.75674    2.299
   122  775.52    2.314   16.98   76.0    3.1086    0.0401    1.50   38.28    2.79   35.72    0.7769   -1.30356   36.75675    2.304
   123  775.11    2.319   16.96   76.0    3.1090    0.0401    1.51   38.01    2.73   35.72    0.7770   -1.30356   36.75676    2.308
   124  774.68    2.324   16.92   76.0    3.1099    0.0401    1.52   37.83    2.67   35.72    0.7772   -1.30358   36.75677    2.313
   125  774.22    2.329   16.86   76.0    3.1099    0.0402    1.54   37.75    2.61   35.72    0.7772   -1.30362   36.75677    2.318
   126  773.75    2.334   16.82   77.0    3.1094    0.0402    1.55   37.78    2.55   35.71    0.7771   -1.30367   36.75676    2.323
   127  773.32    2.339   16.77   77.0    3.1084    0.0402    1.57   37.94    2.49   35.70    0.7769   -1.30372   36.75674    2.328
   128  772.87    2.344   16.71   77.0    3.1080    0.0402    1.58   38.25    2.43   35.70    0.7768   -1.30377   36.75670    2.333
   129  772.44    2.348   16.65   76.0    3.1055    0.0402    1.59   38.74    2.38   35.70    0.7762   -1.30381   36.75665    2.338
   130  772.05    2.353   16.61   76.0    3.1055    0.0402    1.61   39.41    2.33   35.70    0.7762   -1.30383   36.75660    2.342
   131  771.67    2.357   16.59   76.0    3.1055    0.0402    1.62   40.27    2.28   35.70    0.7762   -1.30382   36.75655    2.346
   132  771.30    2.361   16.56   77.0    3.1055    0.0403    1.63   41.31    2.23   35.70    0.7762   -1.30380   36.75650    2.350
   133  770.86    2.366   16.52   77.0    3.1063    0.0403    1.64   42.50    2.19   35.70    0.7764   -1.30376   36.75647    2.355
   134  770.38    2.371   16.47   76.0    3.1169    0.0405    1.66   43.81    2.16   35.70    0.7789   -1.30373   36.75646    2.360
   135  769.91    2.376   16.43   77.0    3.1544    0.0410    1.67   45.20    2.12   35.70    0.7878   -1.30372   36.75646    2.365
   136  769.53    2.381   16.39   77.0    3.1958    0.0415    1.69   46.63    2.10   35.70    0.7976   -1.30372   36.75647    2.370
   137  769.14    2.385   16.34   78.0    3.1962    0.0416    1.70   48.06    2.07   35.70    0.7977   -1.30373   36.75649    2.374
   138  768.77    2.389   16.29   78.0    3.1962    0.0416    1.71   49.46    2.06   35.70    0.7977   -1.30374   36.75652    2.378
   139  768.36    2.394   16.25   78.0    3.1961    0.0416    1.72   50.82    2.04   35.69    0.7977   -1.30374   36.75654    2.383
   140  767.86    2.399   16.22   78.0    3.1961    0.0416    1.74   52.11    2.03   35.69    0.7977   -1.30375   36.75655    2.388
   141  767.30    2.405   16.19   79.0    3.1957    0.0416    1.76   53.30    2.03   35.69    0.7976   -1.30376   36.75656    2.395
   142  766.73    2.412   16.13   79.0    3.1560    0.0412    1.78   54.37    2.03   35.69    0.7882   -1.30378   36.75656    2.401
   143  766.16    2.418   16.07   80.0    3.1282    0.0408    1.80   55.31    2.02   35.69    0.7816   -1.30381   36.75656    2.407
   144  765.62    2.424   16.02   80.0    3.1147    0.0407    1.81   56.09    2.02   35.69    0.7784   -1.30385   36.75654    2.413
   145  765.14    2.429   15.98   80.0    3.0970    0.0405    1.83   56.69    2.01   35.69    0.7742   -1.30389   36.75652    2.419
   146  764.72    2.434   15.92   79.0    3.0835    0.0403    1.84   57.12    2.01   35.69    0.7710   -1.30392   36.75648    2.423
   147  764.36    2.438   15.85   79.0    3.0818    0.0403    1.85   57.36    2.00   35.69    0.7706   -1.30395   36.75644    2.427
   148  764.05    2.441   15.79   79.0    3.0819    0.0403    1.86   57.41    1.99   35.70    0.7706   -1.30397   36.75639    2.431
   149  763.76    2.445   15.75   80.0    3.0819    0.0404    1.87   57.25    1.97   35.70    0.7706   -1.30398   36.75634    2.434
   150  763.42    2.449   15.73   80.0    3.0819    0.0404    1.88   56.86    1.96   35.70    0.7706   -1.30397   36.75628    2.438
   151  763.00    2.453   15.71   80.0    3.0819    0.0404    1.90   56.23    1.94   35.70    0.7706   -1.30396   36.75624    2.443
   152  762.47    2.459   15.69   80.0    3.0819    0.0404    1.91   55.35    1.92   35.70    0.7706   -1.30394   36.75620    2.448
   153  761.96    2.465   15.68   80.0    3.0819    0.0404    1.93   54.19    1.90   35.70    0.7706   -1.30392   36.75618    2.454
   154  761.54    2.470   15.65   80.0    3.0819    0.0405    1.94   52.75    1.88   35.70    0.7706   -1.30390   36.75617    2.459
   155  761.12    2.474   15.58   80.0    3.0882    0.0406    1.96   51.02    1.86   35.70    0.7721   -1.30390   36.75618    2.464
   156  760.68    2.479   15.50   81.0    3.0941    0.0407    1.97   48.98    1.84   35.71    0.7735   -1.30390   36.75621    2.468
   157  760.21    2.484   15.43   82.0    3.0946    0.0407    1.99   46.67    1.82   35.71    0.7736   -1.30393   36.75622    2.474
   158  759.68    2.490   15.39   82.0    3.0947    0.0407    2.00   44.08    1.80   35.71    0.7736   -1.30397   36.75623    2.480
   159  759.08    2.497   15.35   82.0    3.0896    0.0407    2.02   41.26    1.79   35.72    0.7724   -1.30401   36.75622    2.486
   160  758.46    2.504   15.29   82.0    3.0792    0.0406    2.04   38.22    1.78   35.72    0.7699   -1.30405   36.75621    2.493
   161  757.92    2.510   15.23   82.0    3.0766    0.0406    2.06   35.03    1.79   35.73    0.7693   -1.30408   36.75618    2.499
   162  757.44    2.516   15.17   82.0    3.0906    0.0408    2.08   31.74    1.80   35.73    0.7726   -1.30408   36.75615    2.505
   163  756.96    2.521   15.12   82.0    3.0969    0.0409    2.09   28.43    1.83   35.73    0.7741   -1.30406   36.75612    2.510
   164  756.48    2.526   15.06   83.0    3.0973    0.0409    2.11   25.17    1.86   35.73    0.7742   -1.30403   36.75610    2.516
   165  755.94    2.532   14.99   83.0    3.0973    0.0410    2.12   22.07    1.91   35.73    0.7742   -1.30399   36.75609    2.522
   166  755.37    2.539   14.92   84.0    3.0936    0.0410    2.14   19.17    1.96   35.74    0.7733   -1.30397   36.75610    2.528
   167  754.91    2.544   14.86   84.0    3.0894    0.0409    2.16   16.53    2.01   35.74    0.7723   -1.30396   36.75611    2.533
   168  754.51    2.548   14.80   85.0    3.0670    0.0406    2.17   14.16    2.07   35.74    0.7670   -1.30398   36.75613    2.538
   169  754.11    2.553   14.73   85.0    3.0835    0.0409    2.18   12.06    2.13   35.74    0.7709   -1.30402   36.75616    2.542
   170  753.76    2.557   14.67   85.0    3.0924    0.0410    2.19   10.20    2.19   35.74    0.7730   -1.30408   36.75618    2.546
   171  753.47    2.560   14.64   85.0    3.1139    0.0413    2.20    8.59    2.25   35.74    0.7781   -1.30413   36.75619    2.550
   172  753.13    2.564   14.62   85.0    3.1286    0.0415    2.22    7.20    2.30   35.74    0.7816   -1.30419   36.75620    2.553
   173  752.74    2.568   14.59   84.0    3.1312    0.0416    2.23    6.02    2.35   35.74    0.7822   -1.30423   36.75619    2.557
   174  752.35    2.573   14.57   84.0    3.1586    0.0420    2.24    5.06    2.39   35.74    0.7887   -1.30426   36.75618    2.562
   175  751.94    2.577   14.57   85.0    3.1649    0.0421    2.25    4.31    2.43   35.74    0.7902   -1.30429   36.75616    2.567
   176  751.47    2.583   14.56   86.0    3.1649    0.0421    2.27    3.77    2.45   35.73    0.7902   -1.30431   36.75614    2.572
   177  750.95    2.589   14.51   86.0    3.1648    0.0421    2.29    3.42    2.47   35.72    0.7902   -1.30434   36.75613    2.578
   178  750.36    2.595   14.44   87.0    3.1647    0.0422    2.31    3.25    2.48   35.72    0.7902   -1.30436   36.75611    2.585
   179  749.71    2.603   14.37   87.0    3.1453    0.0420    2.33    3.26    2.48   35.72    0.7856   -1.30438   36.75610    2.592
   180  749.07    2.610   14.31   87.0    3.0930    0.0413    2.35    3.41    2.47   35.72    0.7732   -1.30441   36.75609    2.599
   181  748.50    2.616   14.25   87.0    3.0525    0.0408    2.37    3.69    2.46   35.72    0.7636   -1.30444   36.75609    2.606
   182  747.98    2.622   14.19   86.0    3.0277    0.0405    2.38    4.07    2.43   35.73    0.7577   -1.30448   36.75608    2.612
   183  747.50    2.628   14.15   86.0    3.0214    0.0404    2.40    4.56    2.40   35.73    0.7562   -1.30452   36.75609    2.617
   184  747.07    2.632   14.10   86.0    3.0215    0.0404    2.41    5.15    2.35   35.74    0.7562   -1.30456   36.75610    2.622
   185  746.67    2.637   14.05   86.0    3.0215    0.0405    2.43    5.83    2.31   35.74    0.7562   -1.30459   36.75612    2.626
   186  746.28    2.641   14.00   87.0    3.0191    0.0405    2.44    6.62    2.25   35.75    0.7556   -1.30462   36.75615    2.631
   187  745.84    2.646   13.95   87.0    3.0094    0.0403    2.45    7.50    2.20   35.76    0.7533   -1.30463   36.75619    2.636
   188  745.37    2.652   13.91   88.0    3.0015    0.0403    2.47    8.46    2.14   35.76    0.7514   -1.30464   36.75623    2.641
   189  744.88    2.657   13.85   88.0    3.0036    0.0403    2.48    9.48    2.08   35.76    0.7519   -1.30463   36.75626    2.646
