36
NASA/GSFC/SHADOZ Archive          : https://tropo.gsfc.nasa.gov/shadoz
SHADOZ Principal Investigator     : Ryan M. Stauffer (NASA/Goddard Space Flight Center, USA; ryan.m.stauffer@nasa.gov)
SHADOZ Archive Curator            : Debra E Kollonige (SSAI affiliated with NASA/GSFC, USA)
SHADOZ Version                    : 06
Reprocessed                       : Yes
SHADOZ format data created        : Wed Dec 18 12:07:59 2024
STATION                           : Nairobi, Kenya
Station Principal Investigator(s) : Christian Felix (MeteoSwiss, Switzerland)
Latitude (deg)                    : -1.30
Longitude (deg)                   : 36.76
Elevation (m)                     : 1795.00
Launch Date                       : 20230215
Launch Time (UT)                  : 08:07:23
Burst Pressure (hPa)              : 7.40
Integrated O3 to end of data (DU) : 211.66
Radiosonde                        : Vaisala RS41
Radiosonde Serial Number          : P5040223
Geom. Press. Offset Correction    : Yes
Pressure sensor offset (hPa)      : 0.300
Ozonesonde Instrument             : 1Z37058
KI Solution                       : 0.5% Half Buffer
Cathode Soln Volume (cc)          : 3
Cathode Soln Volume Correction    : No
Pump flowrate (sec/100ml)         : 31.500
Flowrate Correction (%)           : 9000
Pump Temperature Correction       : Yes
Applied background current (uA)   : 0.040
Applied pump efficiency factors   : Komhyr et al., 1995
Transfer Function                 : No
Missing or bad values             : 9000
Comment : Reprocessing reference: Witte et al. [https://doi.org/10.1002/2016JD026403]
Comment : 
Comment : 
Time   Press    GeopAlt   Temp    RH     O3_mPa    O3_ppmv  O3_DU  Wind_Dir Wind_Spd  TPump  O3CellI  GPS_Lat    GPS_Lon   GPS_Alt
   112  769.30    2.378   16.73   59.0    3.0033    0.0390    1.61   59.70    4.31   38.53    0.7500   -1.31000   36.76000    2.370
   113  768.84    2.383   16.68   59.0    3.0033    0.0391    1.62   60.07    4.30   38.53    0.7500   -1.31000   36.76000    2.370
   114  768.36    2.388   16.66   59.0    3.0034    0.0391    1.64   60.36    4.28   38.53    0.7500   -1.31000   36.76000    2.380
   115  767.89    2.394   16.65   59.0    3.0034    0.0391    1.65   60.57    4.26   38.53    0.7500   -1.31000   36.76000    2.380
   116  767.41    2.399   16.64   59.0    3.0033    0.0391    1.67   60.72    4.24   38.52    0.7500   -1.31000   36.76000    2.390
   117  766.92    2.404   16.63   59.0    3.0033    0.0392    1.68   60.80    4.22   38.52    0.7500   -1.31000   36.76000    2.390
   118  766.44    2.410   16.61   59.0    3.0033    0.0392    1.70   60.83    4.19   38.52    0.7500   -1.31000   36.76000    2.400
   119  765.96    2.415   16.56   59.0    3.0033    0.0392    1.71   60.81    4.17   38.52    0.7500   -1.31000   36.76000    2.400
   120  765.48    2.420   16.44   60.0    3.0032    0.0392    1.73   60.75    4.15   38.51    0.7500   -1.31000   36.76000    2.410
   121  765.00    2.426   16.33   60.0    3.0032    0.0393    1.74   60.66    4.13   38.51    0.7500   -1.31000   36.76000    2.410
   122  764.56    2.431   16.27   60.0    3.0032    0.0393    1.76   60.54    4.10   38.51    0.7500   -1.31000   36.76000    2.420
   123  764.15    2.435   16.23   60.0    3.0032    0.0393    1.77   60.41    4.08   38.51    0.7500   -1.31000   36.76000    2.420
   124  763.73    2.440   16.19   60.0    3.0032    0.0393    1.78   60.27    4.06   38.51    0.7500   -1.31000   36.76000    2.430
   125  763.26    2.445   16.16   61.0    3.0032    0.0393    1.80   60.14    4.04   38.51    0.7500   -1.31000   36.76000    2.430
   126  762.75    2.451   16.14   60.0    3.0032    0.0394    1.81   60.01    4.02   38.51    0.7500   -1.31000   36.76000    2.440
   127  762.23    2.457   16.10   60.0    2.9609    0.0388    1.83   59.91    3.99   38.51    0.7400   -1.31000   36.76000    2.450
   128  761.70    2.463   16.03   60.0    2.9609    0.0389    1.84   59.84    3.97   38.51    0.7400   -1.31000   36.76000    2.450
   129  761.18    2.468   15.98   60.0    2.9608    0.0389    1.86   59.80    3.95   38.50    0.7400   -1.31000   36.75000    2.460
   130  760.66    2.474   15.93   60.0    2.9608    0.0389    1.88   59.81    3.93   38.51    0.7400   -1.31000   36.75000    2.460
   131  760.16    2.480   15.90   60.0    2.9608    0.0389    1.89   59.88    3.91   38.51    0.7400   -1.31000   36.75000    2.470
   132  759.68    2.485   15.86   60.0    2.9607    0.0390    1.91   60.00    3.89   38.50    0.7400   -1.31000   36.75000    2.470
   133  759.19    2.491   15.82   61.0    2.9607    0.0390    1.92   60.17    3.87   38.50    0.7400   -1.31000   36.75000    2.480
   134  758.65    2.497   15.78   61.0    2.9607    0.0390    1.94   60.38    3.85   38.50    0.7400   -1.31000   36.75000    2.490
   135  758.08    2.503   15.76   61.0    2.9607    0.0391    1.96   60.62    3.83   38.50    0.7400   -1.31000   36.75000    2.490
   136  757.50    2.510   15.75   61.0    2.9607    0.0391    1.97   60.88    3.81   38.50    0.7400   -1.31000   36.75000    2.500
   137  756.92    2.516   15.71   60.0    2.9607    0.0391    1.99   61.14    3.78   38.50    0.7400   -1.31000   36.75000    2.510
   138  756.37    2.522   15.67   61.0    2.9607    0.0391    2.01   61.38    3.76   38.50    0.7400   -1.31000   36.75000    2.510
   139  755.86    2.528   15.60   61.0    2.9607    0.0392    2.02   61.60    3.74   38.50    0.7400   -1.31000   36.75000    2.520
   140  755.39    2.533   15.48   60.0    2.9608    0.0392    2.04   61.79    3.73   38.51    0.7400   -1.31000   36.75000    2.520
   141  754.93    2.539   15.33   61.0    2.9609    0.0392    2.05   61.93    3.71   38.52    0.7400   -1.31000   36.75000    2.530
   142  754.45    2.544   15.21   60.0    2.9186    0.0387    2.07   62.01    3.70   38.52    0.7300   -1.31000   36.75000    2.530
   143  753.95    2.549   15.16   60.0    2.9187    0.0387    2.08   62.03    3.70   38.53    0.7300   -1.31000   36.75000    2.540
   144  753.46    2.555   15.13   60.0    2.9187    0.0387    2.10   61.95    3.70   38.53    0.7300   -1.31000   36.75000    2.540
   145  752.97    2.560   15.10   61.0    2.9187    0.0388    2.11   61.78    3.70   38.53    0.7300   -1.31000   36.75000    2.550
   146  752.49    2.566   15.06   61.0    2.9187    0.0388    2.13   61.49    3.71   38.53    0.7300   -1.31000   36.75000    2.560
   147  752.06    2.571   15.02   60.0    2.9187    0.0388    2.14   61.09    3.73   38.53    0.7300   -1.31000   36.75000    2.560
   148  751.64    2.576   14.99   59.0    2.9187    0.0388    2.15   60.57    3.75   38.53    0.7300   -1.31000   36.75000    2.560
   149  751.24    2.580   14.97   59.0    2.9187    0.0389    2.17   59.94    3.78   38.53    0.7300   -1.31000   36.75000    2.570
   150  750.85    2.584   14.93   60.0    2.9187    0.0389    2.18   59.21    3.81   38.53    0.7300   -1.31000   36.75000    2.570
   151  750.45    2.589   14.89   60.0    2.9187    0.0389    2.19   58.39    3.84   38.53    0.7300   -1.31000   36.75000    2.580
   152  750.02    2.594   14.86   59.0    2.9186    0.0389    2.20   57.51    3.89   38.52    0.7300   -1.31000   36.75000    2.580
   153  749.54    2.599   14.83   59.0    2.9186    0.0389    2.22   56.57    3.94   38.52    0.7300   -1.31000   36.75000    2.590
   154  749.02    2.605   14.78   59.0    2.9186    0.0390    2.23   55.61    3.99   38.51    0.7300   -1.31000   36.75000    2.590
   155  748.48    2.611   14.71   59.0    2.9185    0.0390    2.25   54.63    4.05   38.50    0.7300   -1.31000   36.75000    2.600
   156  747.94    2.617   14.64   60.0    2.9185    0.0390    2.27   53.67    4.11   38.50    0.7300   -1.31000   36.75000    2.610
   157  747.45    2.623   14.57   60.0    2.8762    0.0385    2.28   52.74    4.17   38.50    0.7200   -1.31000   36.75000    2.610
   158  747.00    2.628   14.49   61.0    2.8762    0.0385    2.30   51.85    4.23   38.50    0.7200   -1.31000   36.75000    2.620
   159  746.54    2.633   14.44   61.0    2.8762    0.0385    2.31   51.03    4.29   38.50    0.7200   -1.31000   36.75000    2.620
   160  746.12    2.638   14.40   61.0    2.8762    0.0385    2.32   50.28    4.34   38.50    0.7200   -1.31000   36.75000    2.630
   161  745.70    2.643   14.37   61.0    2.8762    0.0386    2.34   49.60    4.39   38.50    0.7200   -1.31000   36.75000    2.630
   162  745.28    2.648   14.33   61.0    2.8762    0.0386    2.35   49.00    4.43   38.50    0.7200   -1.31000   36.75000    2.640
   163  744.84    2.652   14.31   60.0    2.8762    0.0386    2.36   48.48    4.47   38.50    0.7200   -1.31000   36.75000    2.640
   164  744.40    2.658   14.31   59.0    2.8763    0.0386    2.38   48.02    4.49   38.51    0.7200   -1.31000   36.75000    2.650
   165  743.91    2.663   14.30   59.0    2.8763    0.0387    2.39   47.63    4.51   38.51    0.7200   -1.31000   36.75000    2.650
   166  743.35    2.669   14.28   58.0    2.8763    0.0387    2.41   47.31    4.52   38.51    0.7200   -1.31000   36.75000    2.660
   167  742.78    2.676   14.28   56.0    2.8764    0.0387    2.42   47.07    4.52   38.52    0.7200   -1.31000   36.75000    2.660
   168  742.26    2.682   14.29   55.0    2.8764    0.0388    2.44   46.89    4.51   38.52    0.7200   -1.31000   36.75000    2.670
   169  741.79    2.687   14.27   56.0    2.8341    0.0382    2.45   46.79    4.49   38.52    0.7100   -1.31000   36.75000    2.680
   170  741.37    2.692   14.20   57.0    2.8342    0.0382    2.47   46.76    4.46   38.53    0.7100   -1.31000   36.75000    2.680
   171  740.93    2.697   14.14   57.0    2.7919    0.0377    2.48   46.81    4.42   38.53    0.7000   -1.31000   36.75000    2.690
   172  740.45    2.702   14.08   57.0    2.7920    0.0377    2.49   46.93    4.37   38.54    0.7000   -1.31000   36.75000    2.690
   173  739.95    2.708   14.02   58.0    2.7920    0.0377    2.51   47.10    4.31   38.54    0.7000   -1.31000   36.75000    2.700
   174  739.42    2.714   14.00   56.0    2.7921    0.0378    2.53   47.33    4.25   38.55    0.7000   -1.31000   36.75000    2.700
   175  738.88    2.720   14.02   54.0    2.7921    0.0378    2.54   47.60    4.19   38.56    0.7000   -1.31000   36.75000    2.710
   176  738.38    2.726   14.02   54.0    2.7921    0.0378    2.56   47.89    4.13   38.56    0.7000   -1.31000   36.75000    2.720
   177  737.85    2.732   14.00   54.0    2.7921    0.0378    2.57   48.21    4.07   38.56    0.7000   -1.31000   36.75000    2.720
   178  737.32    2.738   13.94   56.0    2.7921    0.0379    2.59   48.55    4.00   38.56    0.7000   -1.31000   36.75000    2.730
   179  736.84    2.744   13.84   56.0    2.7921    0.0379    2.60   48.90    3.95   38.56    0.7000   -1.31000   36.75000    2.730
   180  736.37    2.749   13.74   56.0    2.7921    0.0379    2.62   49.26    3.89   38.56    0.7000   -1.31000   36.75000    2.740
   181  735.90    2.754   13.66   57.0    2.7921    0.0379    2.63   49.63    3.85   38.56    0.7000   -1.31000   36.75000    2.740
   182  735.46    2.760   13.61   57.0    2.7498    0.0374    2.64   50.00    3.81   38.56    0.6900   -1.31000   36.75000    2.750
   183  735.04    2.764   13.56   57.0    2.7498    0.0374    2.66   50.37    3.78   38.56    0.6900   -1.31000   36.75000    2.750
   184  734.60    2.769   13.56   54.0    2.7498    0.0374    2.67   50.73    3.76   38.56    0.6900   -1.31000   36.75000    2.760
   185  734.18    2.774   13.64   50.0    2.7497    0.0375    2.68   51.08    3.75   38.55    0.6900   -1.31000   36.75000    2.760
   186  733.88    2.778   13.80   45.0    2.7497    0.0375    2.69   51.41    3.76   38.55    0.6900   -1.31000   36.75000    2.770
   187  733.57    2.781   13.94   44.0    2.7497    0.0375    2.70   51.72    3.77   38.55    0.6900   -1.31000   36.75000    2.770
   188  732.80    2.790   13.99   44.0    2.7497    0.0375    2.72   52.01    3.79   38.55    0.6900   -1.31000   36.75000    2.780
   189  732.07    2.799   13.97   44.0    2.7497    0.0376    2.74   52.27    3.82   38.55    0.6900   -1.31000   36.75000    2.790
