   300  686.47    3.327    8.80   58.0    3.9080    0.0569    4.70 9000.00 9000.00   32.83    1.0900 9000.00000 9000.00000 9000.000
   310  681.98    3.381    8.50   59.0    3.9465    0.0579    4.90 9000.00 9000.00   32.93    1.1000 9000.00000 9000.00000 9000.000
   320  677.59    3.435    8.10   59.0    3.8722    0.0571    5.10 9000.00 9000.00   32.94    1.0800 9000.00000 9000.00000 9000.000
   330  674.50    3.472    7.90   59.0    3.8722    0.0574    5.24 9000.00 9000.00   32.94    1.0800 9000.00000 9000.00000 9000.000
   340  670.59    3.520    7.50   60.0    3.8362    0.0572    5.42 9000.00 9000.00   33.04    1.0700 9000.00000 9000.00000 9000.000
   350  667.33    3.560    7.30   61.0    3.8362    0.0575    5.56 9000.00 9000.00   33.04    1.0700 9000.00000 9000.00000 9000.000
   360  663.53    3.608    6.90   61.0    3.7989    0.0573    5.74 9000.00 9000.00   33.04    1.0600 9000.00000 9000.00000 9000.000
   370  659.61    3.656    6.60   62.0    3.8374    0.0582    5.92 9000.00 9000.00   33.14    1.0700 9000.00000 9000.00000 9000.000
   380  656.19    3.699    6.20   63.0    3.8376    0.0585    6.07 9000.00 9000.00   33.15    1.0700 9000.00000 9000.00000 9000.000
   390  651.83    3.754    5.90   64.0    3.8004    0.0583    6.27 9000.00 9000.00   33.15    1.0600 9000.00000 9000.00000 9000.000
   400  647.94    3.803    5.60   64.0    3.7630    0.0581    6.45 9000.00 9000.00   33.15    1.0500 9000.00000 9000.00000 9000.000
   410  644.46    3.847    5.40   66.0    3.7270    0.0578    6.61 9000.00 9000.00   33.25    1.0400 9000.00000 9000.00000 9000.000
   420  640.53    3.897    5.10   68.0    3.5779    0.0559    6.79 9000.00 9000.00   33.25    1.0000 9000.00000 9000.00000 9000.000
   430  636.98    3.942    4.80   69.0    3.4663    0.0544    6.94 9000.00 9000.00   33.26    0.9700 9000.00000 9000.00000 9000.000
   440  633.88    3.982    4.50   70.0    3.3544    0.0529    7.07 9000.00 9000.00   33.26    0.9400 9000.00000 9000.00000 9000.000
   450  630.39    4.027    4.20   72.0    3.2426    0.0514    7.22 9000.00 9000.00   33.26    0.9100 9000.00000 9000.00000 9000.000
   460  626.60    4.076    3.80   74.0    3.1691    0.0506    7.37 9000.00 9000.00   33.36    0.8900 9000.00000 9000.00000 9000.000
   470  623.01    4.123    3.40   77.0    3.0946    0.0497    7.51 9000.00 9000.00   33.36    0.8700 9000.00000 9000.00000 9000.000
   480  619.25    4.172    3.20   78.0    2.9828    0.0482    7.66 9000.00 9000.00   33.37    0.8400 9000.00000 9000.00000 9000.000
   490  615.23    4.225    3.00   78.0    2.8709    0.0467    7.81 9000.00 9000.00   33.37    0.8100 9000.00000 9000.00000 9000.000
   500  612.03    4.267    2.80   77.0    2.7964    0.0457    7.93 9000.00 9000.00   33.37    0.7900 9000.00000 9000.00000 9000.000
   510  608.58    4.313    2.60   76.0    2.7218    0.0447    8.05 9000.00 9000.00   33.37    0.7700 9000.00000 9000.00000 9000.000
   520  605.22    4.358    2.30   76.0    2.6481    0.0438    8.17 9000.00 9000.00   33.47    0.7500 9000.00000 9000.00000 9000.000
   530  602.48    4.394    2.10   74.0    2.5362    0.0421    8.26 9000.00 9000.00   33.48    0.7200 9000.00000 9000.00000 9000.000
   540  599.25    4.438    1.80   74.0    2.4616    0.0411    8.36 9000.00 9000.00   33.48    0.7000 9000.00000 9000.00000 9000.000
   550  595.61    4.487    1.40   75.0    2.3870    0.0401    8.48 9000.00 9000.00   33.48    0.6800 9000.00000 9000.00000 9000.000
   560  592.23    4.533    1.10   77.0    2.3498    0.0397    8.59 9000.00 9000.00   33.48    0.6700 9000.00000 9000.00000 9000.000
   570  588.83    4.579    0.90   76.0    2.3498    0.0399    8.69 9000.00 9000.00   33.48    0.6700 9000.00000 9000.00000 9000.000
   580  585.29    4.628    0.70   75.0    2.2760    0.0389    8.80 9000.00 9000.00   33.59    0.6500 9000.00000 9000.00000 9000.000
   590  582.20    4.670    0.50   76.0    2.2387    0.0385    8.90 9000.00 9000.00   33.59    0.6400 9000.00000 9000.00000 9000.000
   600  579.02    4.714    0.40   75.0    2.2014    0.0380    9.00 9000.00 9000.00   33.59    0.6300 9000.00000 9000.00000 9000.000
   610  575.99    4.756    0.20   74.0    2.1640    0.0376    9.09 9000.00 9000.00   33.59    0.6200 9000.00000 9000.00000 9000.000
   620  572.80    4.801   -0.20   74.0    2.1268    0.0371    9.18 9000.00 9000.00   33.59    0.6100 9000.00000 9000.00000 9000.000
   630  569.04    4.854   -0.20   71.0    2.0895    0.0367    9.29 9000.00 9000.00   33.60    0.6000 9000.00000 9000.00000 9000.000
   640  565.83    4.899   -0.40   70.0    2.0529    0.0363    9.38 9000.00 9000.00   33.70    0.5900 9000.00000 9000.00000 9000.000
   650  562.72    4.943   -0.80   72.0    2.0529    0.0365    9.47 9000.00 9000.00   33.70    0.5900 9000.00000 9000.00000 9000.000
   660  559.67    4.986   -1.30   73.0    2.0529    0.0367    9.56 9000.00 9000.00   33.70    0.5900 9000.00000 9000.00000 9000.000
   670  556.01    5.039   -1.70   76.0    2.0529    0.0369    9.67 9000.00 9000.00   33.70    0.5900 9000.00000 9000.00000 9000.000
   680  553.17    5.080   -1.90   73.0    2.0530    0.0371    9.75 9000.00 9000.00   33.71    0.5900 9000.00000 9000.00000 9000.000
   690  550.01    5.125   -2.00   68.0    2.0530    0.0373    9.84 9000.00 9000.00   33.71    0.5900 9000.00000 9000.00000 9000.000
   700  546.13    5.181   -2.00   64.0    2.0910    0.0383    9.96 9000.00 9000.00   33.81    0.6000 9000.00000 9000.00000 9000.000
   710  543.05    5.227   -2.20   63.0    2.0536    0.0378   10.05 9000.00 9000.00   33.81    0.5900 9000.00000 9000.00000 9000.000
   720  539.86    5.273   -2.60   65.0    2.0536    0.0380   10.15 9000.00 9000.00   33.81    0.5900 9000.00000 9000.00000 9000.000
   730  536.21    5.327   -3.00   67.0    2.0536    0.0383   10.26 9000.00 9000.00   33.82    0.5900 9000.00000 9000.00000 9000.000
   740  533.04    5.374   -3.30   67.0    2.0536    0.0385   10.35 9000.00 9000.00   33.82    0.5900 9000.00000 9000.00000 9000.000
   750  530.39    5.413   -3.40   67.0    2.0910    0.0394   10.43 9000.00 9000.00   33.82    0.6000 9000.00000 9000.00000 9000.000
   760  527.78    5.452   -3.70   68.0    2.0543    0.0389   10.51 9000.00 9000.00   33.92    0.5900 9000.00000 9000.00000 9000.000
   770  525.01    5.494   -4.00   70.0    2.0543    0.0391   10.60 9000.00 9000.00   33.92    0.5900 9000.00000 9000.00000 9000.000
   780  522.13    5.537   -4.20   68.0    2.0171    0.0386   10.69 9000.00 9000.00   33.93    0.5800 9000.00000 9000.00000 9000.000
   790  519.44    5.578   -4.40   68.0    2.0544    0.0396   10.77 9000.00 9000.00   33.93    0.5900 9000.00000 9000.00000 9000.000
   800  516.63    5.621   -4.60   63.0    2.0544    0.0398   10.86 9000.00 9000.00   33.93    0.5900 9000.00000 9000.00000 9000.000
   810  514.02    5.661   -4.60   57.0    2.0544    0.0400   10.94 9000.00 9000.00   33.93    0.5900 9000.00000 9000.00000 9000.000
   820  511.35    5.702   -4.50   51.0    2.0924    0.0409   11.03 9000.00 9000.00   34.03    0.6000 9000.00000 9000.00000 9000.000
   830  508.40    5.747   -4.60   52.0    2.1299    0.0419   11.12 9000.00 9000.00   34.04    0.6100 9000.00000 9000.00000 9000.000
   840  505.68    5.790   -4.90   53.0    2.0925    0.0414   11.21 9000.00 9000.00   34.04    0.6000 9000.00000 9000.00000 9000.000
   850  503.62    5.822   -5.10   51.0    2.0552    0.0408   11.28 9000.00 9000.00   34.04    0.5900 9000.00000 9000.00000 9000.000
   860  501.42    5.856   -5.30   52.0    2.0178    0.0402   11.35 9000.00 9000.00   34.04    0.5800 9000.00000 9000.00000 9000.000
   870  498.63    5.900   -5.60   56.0    2.0178    0.0405   11.44 9000.00 9000.00   34.04    0.5800 9000.00000 9000.00000 9000.000
   880  495.98    5.942   -5.80   57.0    2.0178    0.0407   11.52 9000.00 9000.00   34.04    0.5800 9000.00000 9000.00000 9000.000
   890  493.51    5.981   -6.00   57.0    1.9812    0.0401   11.60 9000.00 9000.00   34.15    0.5700 9000.00000 9000.00000 9000.000
   900  490.92    6.022   -6.30   60.0    1.9437    0.0396   11.68 9000.00 9000.00   34.15    0.5600 9000.00000 9000.00000 9000.000
   910  488.21    6.065   -6.50   60.0    1.9437    0.0398   11.77 9000.00 9000.00   34.15    0.5600 9000.00000 9000.00000 9000.000
   920  485.37    6.111   -6.60   60.0    1.9437    0.0400   11.86 9000.00 9000.00   34.15    0.5600 9000.00000 9000.00000 9000.000
   930  481.89    6.167   -7.10   61.0    1.9064    0.0396   11.97 9000.00 9000.00   34.15    0.5500 9000.00000 9000.00000 9000.000
   940  478.49    6.222   -7.50   62.0    1.8690    0.0391   12.07 9000.00 9000.00   34.16    0.5400 9000.00000 9000.00000 9000.000
   950  475.05    6.279   -7.90   59.0    1.8323    0.0386   12.18 9000.00 9000.00   34.26    0.5300 9000.00000 9000.00000 9000.000
   960  472.67    6.318   -8.00   56.0    1.8697    0.0396   12.25 9000.00 9000.00   34.26    0.5400 9000.00000 9000.00000 9000.000
   970  470.08    6.360   -8.20   54.0    1.8697    0.0398   12.33 9000.00 9000.00   34.26    0.5400 9000.00000 9000.00000 9000.000
   980  467.05    6.410   -8.30   56.0    1.8323    0.0392   12.43 9000.00 9000.00   34.26    0.5300 9000.00000 9000.00000 9000.000
   990  463.41    6.471   -8.60   56.0    1.8324    0.0395   12.54 9000.00 9000.00   34.27    0.5300 9000.00000 9000.00000 9000.000
  1000  459.87    6.531   -9.10   58.0    1.7949    0.0390   12.65 9000.00 9000.00   34.27    0.5200 9000.00000 9000.00000 9000.000
  1010  457.53    6.570   -9.40   58.0    1.7949    0.0392   12.72 9000.00 9000.00   34.27    0.5200 9000.00000 9000.00000 9000.000
  1020  455.31    6.608   -9.60   57.0    1.7955    0.0394   12.79 9000.00 9000.00   34.37    0.5200 9000.00000 9000.00000 9000.000
  1030  452.62    6.653   -9.70   46.0    1.7956    0.0397   12.88 9000.00 9000.00   34.38    0.5200 9000.00000 9000.00000 9000.000
  1040  450.35    6.692   -9.70   39.0    1.8329    0.0407   12.95 9000.00 9000.00   34.38    0.5300 9000.00000 9000.00000 9000.000
  1050  447.43    6.742   -9.70   25.0    1.9078    0.0426   13.04 9000.00 9000.00   34.38    0.5500 9000.00000 9000.00000 9000.000
  1060  443.63    6.808   -9.30   11.0    1.9452    0.0438   13.17 9000.00 9000.00   34.38    0.5600 9000.00000 9000.00000 9000.000
  1070  440.41    6.865   -9.50   10.0    1.9826    0.0450   13.29 9000.00 9000.00   34.38    0.5700 9000.00000 9000.00000 9000.000
  1080  437.24    6.920   -9.50    4.0    2.0200    0.0462   13.40 9000.00 9000.00   34.39    0.5800 9000.00000 9000.00000 9000.000
  1090  433.46    6.987   -9.80    3.0    1.9827    0.0457   13.54 9000.00 9000.00   34.39    0.5700 9000.00000 9000.00000 9000.000
  1100  430.39    7.042  -10.30    4.0    1.9827    0.0461   13.65 9000.00 9000.00   34.39    0.5700 9000.00000 9000.00000 9000.000
  1110  428.02    7.084  -10.60    5.0    1.9827    0.0463   13.74 9000.00 9000.00   34.39    0.5700 9000.00000 9000.00000 9000.000
  1120  425.61    7.128  -11.00    5.0    1.9459    0.0457   13.82 9000.00 9000.00   34.50    0.5600 9000.00000 9000.00000 9000.000
  1130  423.47    7.167  -11.30    6.0    1.9086    0.0451   13.90 9000.00 9000.00   34.50    0.5500 9000.00000 9000.00000 9000.000
  1140  421.31    7.206  -11.60    5.0    1.9086    0.0453   13.98 9000.00 9000.00   34.50    0.5500 9000.00000 9000.00000 9000.000
  1150  419.07    7.246  -12.00    5.0    1.9086    0.0455   14.06 9000.00 9000.00   34.50    0.5500 9000.00000 9000.00000 9000.000
  1160  416.87    7.287  -12.40    6.0    1.9086    0.0458   14.14 9000.00 9000.00   34.50    0.5500 9000.00000 9000.00000 9000.000
  1170  414.43    7.331  -12.80    6.0    1.8711    0.0451   14.22 9000.00 9000.00   34.51    0.5400 9000.00000 9000.00000 9000.000
  1180  412.07    7.375  -13.20    7.0    1.8338    0.0445   14.31 9000.00 9000.00   34.51    0.5300 9000.00000 9000.00000 9000.000
  1190  410.01    7.413  -13.60    7.0    1.7964    0.0438   14.38 9000.00 9000.00   34.51    0.5200 9000.00000 9000.00000 9000.000
  1200  407.49    7.460  -14.10    8.0    1.7964    0.0441   14.47 9000.00 9000.00   34.51    0.5200 9000.00000 9000.00000 9000.000
  1210  405.21    7.502  -14.50    9.0    1.7589    0.0434   14.55 9000.00 9000.00   34.51    0.5100 9000.00000 9000.00000 9000.000
  1220  402.97    7.544  -14.90   10.0    1.7216    0.0427   14.62 9000.00 9000.00   34.52    0.5000 9000.00000 9000.00000 9000.000
  1230  400.23    7.596  -15.30   10.0    1.6841    0.0421   14.71 9000.00 9000.00   34.52    0.4900 9000.00000 9000.00000 9000.000
  1240  397.94    7.639  -15.70   10.0    1.6841    0.0423   14.79 9000.00 9000.00   34.52    0.4900 9000.00000 9000.00000 9000.000
  1250  395.88    7.678  -16.10   11.0    1.6841    0.0425   14.86 9000.00 9000.00   34.52    0.4900 9000.00000 9000.00000 9000.000
  1260  393.41    7.725  -16.60   11.0    1.6473    0.0419   14.94 9000.00 9000.00   34.62    0.4800 9000.00000 9000.00000 9000.000
  1270  391.25    7.767  -17.00   12.0    1.6473    0.0421   15.01 9000.00 9000.00   34.63    0.4800 9000.00000 9000.00000 9000.000
  1280  389.11    7.808  -17.30   12.0    1.6098    0.0414   15.08 9000.00 9000.00   34.63    0.4700 9000.00000 9000.00000 9000.000
  1290  386.76    7.853  -17.60   12.0    1.5724    0.0407   15.16 9000.00 9000.00   34.63    0.4600 9000.00000 9000.00000 9000.000
  1300  384.56    7.896  -17.90   12.0    1.5724    0.0409   15.23 9000.00 9000.00   34.63    0.4600 9000.00000 9000.00000 9000.000
  1310  382.54    7.935  -18.10   12.0    1.5724    0.0411   15.30 9000.00 9000.00   34.63    0.4600 9000.00000 9000.00000 9000.000
  1320  380.38    7.977  -18.00   10.0    1.4976    0.0394   15.36 9000.00 9000.00   34.64    0.4400 9000.00000 9000.00000 9000.000
  1330  378.31    8.018  -17.90    8.0    1.4976    0.0396   15.43 9000.00 9000.00   34.64    0.4400 9000.00000 9000.00000 9000.000
  1340  376.39    8.056  -17.90    7.0    1.4976    0.0398   15.49 9000.00 9000.00   34.64    0.4400 9000.00000 9000.00000 9000.000
  1350  374.62    8.091  -18.10    6.0    1.4602    0.0390   15.54 9000.00 9000.00   34.64    0.4300 9000.00000 9000.00000 9000.000
  1360  372.78    8.128  -18.30    5.0    1.4227    0.0382   15.60 9000.00 9000.00   34.64    0.4200 9000.00000 9000.00000 9000.000
  1370  371.05    8.163  -18.50    4.0    1.3848    0.0373   15.65 9000.00 9000.00   34.54    0.4100 9000.00000 9000.00000 9000.000
  1380  369.33    8.197  -18.60    3.0    1.3100    0.0355   15.70 9000.00 9000.00   34.55    0.3900 9000.00000 9000.00000 9000.000
  1390  367.45    8.235  -18.80    2.0    1.2726    0.0346   15.75 9000.00 9000.00   34.55    0.3800 9000.00000 9000.00000 9000.000
  1400  365.69    8.271  -19.00    1.0    1.2351    0.0338   15.80 9000.00 9000.00   34.55    0.3700 9000.00000 9000.00000 9000.000
  1410  363.94    8.307  -19.20    1.0    1.1977    0.0329   15.85 9000.00 9000.00   34.55    0.3600 9000.00000 9000.00000 9000.000
  1420  362.20    8.342  -19.30 9000.0    1.1977    0.0331   15.89 9000.00 9000.00   34.55    0.3600 9000.00000 9000.00000 9000.000
  1430  360.41    8.379  -19.50 9000.0    1.1977    0.0332   15.94 9000.00 9000.00   34.55    0.3600 9000.00000 9000.00000 9000.000
  1440  358.48    8.419  -19.70 9000.0    1.2351    0.0345   15.99 9000.00 9000.00   34.56    0.3700 9000.00000 9000.00000 9000.000
  1450  356.47    8.461  -19.90 9000.0    1.2726    0.0357   16.05 9000.00 9000.00   34.56    0.3800 9000.00000 9000.00000 9000.000
  1460  354.38    8.504  -20.30 9000.0    1.3100    0.0370   16.11 9000.00 9000.00   34.56    0.3900 9000.00000 9000.00000 9000.000
  1470  352.45    8.545  -20.60 9000.0    1.3100    0.0372   16.16 9000.00 9000.00   34.56    0.3900 9000.00000 9000.00000 9000.000
  1480  350.49    8.586  -20.90 9000.0    1.3096    0.0374   16.22 9000.00 9000.00   34.46    0.3900 9000.00000 9000.00000 9000.000
  1490  348.86    8.620  -21.00 9000.0    1.3096    0.0375   16.27 9000.00 9000.00   34.47    0.3900 9000.00000 9000.00000 9000.000
  1500  347.08    8.658  -21.20 9000.0    1.3096    0.0377   16.32 9000.00 9000.00   34.47    0.3900 9000.00000 9000.00000 9000.000
  1510  345.29    8.696  -21.30 9000.0    1.2722    0.0368   16.37 9000.00 9000.00   34.47    0.3800 9000.00000 9000.00000 9000.000
  1520  343.56    8.733  -21.60 9000.0    1.2722    0.0370   16.42 9000.00 9000.00   34.47    0.3800 9000.00000 9000.00000 9000.000
  1530  341.55    8.776  -21.80 9000.0    1.2348    0.0362   16.48 9000.00 9000.00   34.47    0.3700 9000.00000 9000.00000 9000.000
  1540  339.84    8.813  -22.00 9000.0    1.1974    0.0352   16.53 9000.00 9000.00   34.47    0.3600 9000.00000 9000.00000 9000.000
  1550  338.12    8.851  -22.10 9000.0    1.1600    0.0343   16.58 9000.00 9000.00   34.48    0.3500 9000.00000 9000.00000 9000.000
  1560  336.45    8.887  -22.20 9000.0    1.0848    0.0322   16.62 9000.00 9000.00   34.38    0.3300 9000.00000 9000.00000 9000.000
  1570  334.65    8.926  -22.50 9000.0    1.0475    0.0313   16.67 9000.00 9000.00   34.38    0.3200 9000.00000 9000.00000 9000.000
  1580  332.95    8.964  -22.70 9000.0    1.0848    0.0326   16.71 9000.00 9000.00   34.38    0.3300 9000.00000 9000.00000 9000.000
  1590  331.14    9.004  -23.00 9000.0    1.0848    0.0328   16.76 9000.00 9000.00   34.38    0.3300 9000.00000 9000.00000 9000.000
  1600  329.48    9.040  -23.30 9000.0    1.0475    0.0318   16.80 9000.00 9000.00   34.39    0.3200 9000.00000 9000.00000 9000.000
  1610  327.91    9.075  -23.60 9000.0    1.0475    0.0319   16.84 9000.00 9000.00   34.39    0.3200 9000.00000 9000.00000 9000.000
  1620  326.32    9.111  -23.80 9000.0    1.0475    0.0321   16.88 9000.00 9000.00   34.39    0.3200 9000.00000 9000.00000 9000.000
  1630  324.63    9.149  -24.00 9000.0    1.0100    0.0311   16.92 9000.00 9000.00   34.39    0.3100 9000.00000 9000.00000 9000.000
  1640  323.11    9.183  -24.30 9000.0    1.0100    0.0313   16.96 9000.00 9000.00   34.39    0.3100 9000.00000 9000.00000 9000.000
  1650  321.48    9.220  -24.60 9000.0    1.0100    0.0314   17.00 9000.00 9000.00   34.39    0.3100 9000.00000 9000.00000 9000.000
  1660  319.76    9.259  -25.00 9000.0    1.0101    0.0316   17.04 9000.00 9000.00   34.40    0.3100 9000.00000 9000.00000 9000.000
  1670  318.09    9.297  -25.40 9000.0    0.9727    0.0306   17.08 9000.00 9000.00   34.40    0.3000 9000.00000 9000.00000 9000.000
  1680  316.15    9.341  -25.80 9000.0    1.0101    0.0320   17.13 9000.00 9000.00   34.40    0.3100 9000.00000 9000.00000 9000.000
  1690  314.26    9.384  -26.10 9000.0    1.0097    0.0321   17.18 9000.00 9000.00   34.30    0.3100 9000.00000 9000.00000 9000.000
  1700  312.25    9.431  -26.50 9000.0    1.0472    0.0335   17.23 9000.00 9000.00   34.30    0.3200 9000.00000 9000.00000 9000.000
  1710  310.45    9.472  -26.90 9000.0    1.0846    0.0349   17.28 9000.00 9000.00   34.31    0.3300 9000.00000 9000.00000 9000.000
  1720  308.62    9.515  -27.30 9000.0    1.1220    0.0364   17.33 9000.00 9000.00   34.31    0.3400 9000.00000 9000.00000 9000.000
  1730  306.85    9.556  -27.70 9000.0    1.1220    0.0366   17.38 9000.00 9000.00   34.31    0.3400 9000.00000 9000.00000 9000.000
  1740  304.53    9.611  -28.20 9000.0    1.1594    0.0381   17.45 9000.00 9000.00   34.31    0.3500 9000.00000 9000.00000 9000.000
  1750  302.52    9.658  -28.70 9000.0    1.1594    0.0383   17.51 9000.00 9000.00   34.32    0.3500 9000.00000 9000.00000 9000.000
  1760  300.86    9.698  -29.00 9000.0    1.1964    0.0398   17.56 9000.00 9000.00   34.22    0.3600 9000.00000 9000.00000 9000.000
  1770  299.04    9.741  -29.50 9000.0    1.1992    0.0401   17.62 9000.00 9000.00   34.22    0.3600 9000.00000 9000.00000 9000.000
  1780  297.20    9.785  -29.90 9000.0    1.1992    0.0404   17.68 9000.00 9000.00   34.22    0.3600 9000.00000 9000.00000 9000.000
  1790  295.44    9.827  -30.20 9000.0    1.1992    0.0406   17.73 9000.00 9000.00   34.22    0.3600 9000.00000 9000.00000 9000.000
  1800  293.18    9.882  -30.80 9000.0    1.1993    0.0409   17.81 9000.00 9000.00   34.23    0.3600 9000.00000 9000.00000 9000.000
  1810  291.43    9.924  -31.20 9000.0    1.1994    0.0412   17.86 9000.00 9000.00   34.23    0.3600 9000.00000 9000.00000 9000.000
  1820  289.87    9.962  -31.50 9000.0    1.1990    0.0414   17.91 9000.00 9000.00   34.13    0.3600 9000.00000 9000.00000 9000.000
  1830  288.06   10.007  -31.90    1.0    1.2366    0.0429   17.97 9000.00 9000.00   34.13    0.3700 9000.00000 9000.00000 9000.000
  1840  286.02   10.057  -32.30    1.0    1.3116    0.0459   18.05 9000.00 9000.00   34.13    0.3900 9000.00000 9000.00000 9000.000
